t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,x_dot_est,y_dot_est,z_dot_est,err_x,err_y,err_z,err_x_dot,err_y_dot,err_z_dot,x_std,y_std,z_std,x_dot_std,y_dot_std,z_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.055,0.537596451320112,-0.522355431504022,29.5624887688815,9.13174551071179,9.41194532084242,2.25825322565015,-2.18032679465964,10.0328916638227,-229.525508235318,-243.664295840734,1.22383599046688,-0.54164568822022,29.3697521907119,28.3273965230417,4.53881473480297,17.5539763641796,0.686239539146768,-0.0192902567161985,-0.192736578169605,26.0691432973916,6.71914152946261,7.52108470035684,0.193520209774579,0.193730842539914,0.0960503766581716,15.0736802526473,15.0832446741374,11.2159308289167,-0.380445410667064,0.565644348429484,9.90760084655878,-0.551208805653881,0.697802427167106,9.93342154524539,0.140846682193398,0.140854922617366,0.139747049264891,2.38389458930875,22.6606172566621,30793.5489815336,1.0242492154888e-35,1.01631560846725,7.68636846678722e-24,733.089,1,6,0,0,1,0,0
0.06,0.547471555110653,-0.532039477448793,29.6396714412935,9.35971455019045,9.6459650675158,1.7319617942906,-1.73248876132303,20.5576500020042,-165.873157322158,-167.357448297252,1.18053433300036,-0.593630325676025,29.5839967670193,21.7919208306979,2.74598159897613,39.2081480228161,0.63306277788971,-0.0615908482272325,-0.0556746742741525,20.0599590364073,4.47847036029916,18.6504980208118,0.193905435619885,0.194180716151541,0.096338140278686,15.0713202984773,15.0848081320132,11.2056634044372,-0.605151240574869,0.597077373774028,10.2132231533287,-0.446832871782649,0.652420494628362,10.0224005065911,0.140628225662803,0.140605447295273,0.139606919902191,3.29967291988801,20.3780754993935,30744.9857009222,1.02201850456551e-35,1.01750526813946,7.61996619120673e-24,736.452,1,6,0,0,1,0,0
0.065,0.55512051719328,-0.539840562147794,29.7622461031049,9.57725878443939,9.86232433914747,1.35397963154509,-1.4152628510912,28.0312894640155,-83.1527424649202,-71.3162117886983,1.03284550460912,-0.66586352485413,29.9111826562428,10.2538481624479,-0.256265555830791,55.6013957499511,0.477724987415839,-0.126022962706336,0.148936553137819,8.89986853090282,1.15899729526041,27.5701062859357,0.195902091648217,0.196179991662303,0.0974664893045413,15.1098669804886,15.1225048365726,11.2225885339172,-0.680907242742768,0.56845759345629,10.4357831504039,-0.46647300088374,0.632190587712338,10.2431385156575,0.139414417849347,0.1394024093958,0.138551359641401,4.50417241743044,18.5838118484518,30452.008857559,1.080792903335e-35,1.01407248725295,7.25057763825348e-24,740.236,1,6,0,0,1,0,0
0.07,0.561078030453283,-0.546205155077901,29.9136238187893,9.77628854787604,10.0536115877677,1.04214850262629,-1.14626466628206,31.9875255558246,13.3485640044248,37.1881485636038,0.985796319054375,-0.77925781850206,30.1687743028333,6.46303978341234,-5.4364226516316,56.5640339811122,0.424718288601093,-0.233052663424159,0.255150484044078,5.42089128078606,-4.29015798534954,24.5765084252876,0.199096721070738,0.199331663837069,0.0992545340505119,15.1647514039053,15.1737135923834,11.2518003662953,-0.606382399738242,0.521835726047865,10.477306582268,-0.52994119200354,0.611488168896327,10.5139076383244,0.138273019931774,0.138267238131357,0.137675000589125,0.798784800790517,20.0717062544926,29866.7274955397,1.19641783344052e-35,1.01258438890682,6.92810939624234e-24,745.951,1,6,0,0,1,0,0
0.075,0.56551065622602,-0.551216002009793,30.0759543251928,9.93388521548281,10.1973534009997,0.731265442842719,-0.86210293774384,32.3876831692911,113.709570490172,144.708645530799,0.82434484393827,-0.746057614398723,30.3816579253056,-3.64629668895117,-1.3700015170735,49.4527126379874,0.25883418771225,-0.19484161238893,0.305703600112801,-4.37756213179389,-0.507898579329663,17.0650294686963,0.201993819575217,0.202175474986335,0.100909728045736,15.1949668990121,15.2007244630187,11.2707160498204,-0.706524789535811,0.624192734968109,10.5863056389159,-0.559549320583957,0.580645201028576,10.7122051072888,0.13796675660675,0.137964810066513,0.137632745060345,2.07272912590884,17.970681303078,29149.1693477028,1.3242592345075e-35,1.00962677225477,6.86312055394754e-24,744.242,1,6,0,0,1,0,0
0.08,0.56826850549253,-0.554641652358865,30.2321450149603,10.0319919791665,10.2778499181354,0.360764539230844,-0.501127677180219,29.5653851255947,196.524231128679,227.61932416456,0.694977589358016,-0.720208116915518,30.5471639372749,-10.6254505712553,1.54212104265711,37.7123040425602,0.126709083865485,-0.165566464556653,0.315018922314579,-10.9862151104861,2.04324871983733,8.14691891696551,0.20420013118163,0.204337879460708,0.102150059792031,15.2038911903171,15.2074888447016,11.2878560426556,-0.711156899396095,0.625582193999776,10.7126811398498,-0.629244141629663,0.603640677018194,10.8474705701842,0.137903318563852,0.137901764011895,0.137734703137569,1.33850146089766,16.8118112266015,28495.8382048341,1.44437818282951e-35,1.00611644827342,6.86076287214667e-24,744.348,1,6,0,0,1,0,0
0.085,0.569092191686172,-0.556129630581922,30.3674646517379,10.0580415199528,10.2859328431607,-0.051744935799298,-0.0773770039834507,24.1186653153877,248.029817183791,272.477882954964,0.793435592241763,-0.454935002621862,30.5879229225145,-3.76037053488926,17.7517350008891,19.8587548410187,0.224343400555591,0.10119462796006,0.220458270776658,-3.70862559908996,17.8291120048726,-4.25991047436897,0.205682465527754,0.205775063483807,0.102974373120366,15.1996885605442,15.2015133747825,11.3086132355126,-0.558013596247161,0.813117859139351,10.6991894477972,-0.681188696524755,0.620307493929768,10.9283535687018,0.137909822308147,0.137917348946254,0.137890375357687,5.50865993393127,13.268535377672,27995.3765255005,1.54480852073613e-35,1.00335184714691,6.87851834430311e-24,742.021,1,6,0,0,1,0,0
0.09,0.567872569510876,-0.555468296865213,30.4706366585324,10.0116702402202,10.2251136458409,-0.462744827233726,0.365727897473703,16.8174415473096,260.872984779393,274.526416979754,0.873781772400365,-0.457412096707752,30.5999922218009,1.01315881776529,16.40322707293,4.8518392806014,0.305909202889489,0.0980562001574607,0.129355563268457,1.47590364499902,16.0374991754563,-11.9656022667082,0.20591437031145,0.206010693297686,0.103142617539013,15.1736498129183,15.1770940881866,11.3181348642611,-0.566399658276412,0.636586343532621,10.7843414202947,-0.647338684273961,0.70735418782084,10.9105210039881,0.138356638186344,0.13836290647722,0.138440184549351,1.43424421668569,11.6064175566767,27704.3492898517,1.59091004078941e-35,1.00921855141637,7.02351772025949e-24,745.217,1,6,0,0,1,0,0
0.095,0.564748094028826,-0.552706891290981,30.5344677377607,9.90505501818306,10.1104693950341,-0.81630330384187,0.766587142794194,8.51115846133857,239.485257387004,242.001872970539,0.944561870004624,-0.56988767280771,30.5782334058009,4.73783094116977,9.04853064891596,-7.69201760278189,0.379813775975798,-0.0171807815167294,0.0437656680401625,5.55413424501164,8.28194350612177,-16.2031760641205,0.205507729082411,0.205627803076838,0.102989656481608,15.1470791731081,15.1523823341427,11.3293761232441,-0.556324994447096,0.548479342762543,10.8014246668613,-0.609532185692928,0.698085193219684,10.8643864928541,0.138582820494778,0.138585682650617,0.138727318235723,1.52030544824888,10.8390900416985,27620.5159187195,1.60067985006768e-35,1.00849455890859,7.09859189830867e-24,728.69,1,6,0,0,1,0,0
0.1,0.560094260851796,-0.548173545410402,30.5560474826605,9.75726353193914,9.96189279099483,-1.07384551861297,1.07521056217944,0.0520279954099084,195.161967934237,189.153348434389,0.905953306138574,-0.320476893057479,30.5352648116581,2.00761132379375,23.236217881161,-17.21307394752,0.345859045286779,0.227696652352922,-0.0207826710023895,3.08145684240672,22.1610073189815,-17.2651019429299,0.20474700344071,0.204878847815986,0.102668278983002,15.1248079995449,15.130727957478,11.3362218206362,-0.614351132283358,0.80193405730211,10.7761222371307,-0.567133662013697,0.645737796252076,10.7913025589664,0.138767815152115,0.138771073959418,0.138969094029276,1.39353697897023,10.6266479498675,27673.186580637,1.58358451070637e-35,1.01091313538215,7.16143420767455e-24,752.176,1,6,0,0,1,0,0
0.105,0.554412655830827,-0.542382009332248,30.5366014435278,9.58575069788321,9.79535358852719,-1.22453091948839,1.26806037827877,-7.76858430473345,142.834085522179,132.151128863821,0.622897307657209,-0.152728675388724,30.4559901474942,-14.0660798153029,30.892535642925,-24.6415041684629,0.0684846518263817,0.389653333943523,-0.0806112960335739,-12.8415488958145,29.6244752646462,-16.8729198637295,0.203798827534331,0.203970634443174,0.102237098816634,15.1071062428337,15.1146846016439,11.3348077183099,-0.782405742795059,0.748172123313644,10.6909771886151,-0.557144625701642,0.708486024071037,10.6985579206414,0.138961326702794,0.138941791644186,0.139146440104562,2.71218358069532,9.59218220377521,27807.8496164336,1.54884946579422e-35,1.00426289385718,7.21766464198358e-24,746.06,1,6,0,0,1,0,0
0.11,0.548161101650259,-0.535857798010554,30.4810582304182,9.4061474215569,9.62376601651938,-1.29789022465563,1.36497939317451,-14.270450851359,90.4236853475452,78.6772890009071,0.629620553330736,-0.205843470791164,30.3842215098837,-11.4258485980429,25.1207942400908,-27.4874107474181,0.0814594516804769,0.330014327219389,-0.0968367205345412,-10.1279583733873,23.7558148469163,-13.2169598960592,0.202701590100332,0.202850274893799,0.101645958710584,15.093365008849,15.0985883466838,11.3229986587686,-0.572430315043248,0.586496599511798,10.6671137669318,-0.629963346708965,0.746576956885322,10.5844318586248,0.139213997862595,0.13921044410317,0.139389589085352,1.84779422822519,6.96853398072039,27998.9652150751,1.49804864607684e-35,1.00716694541728,7.29735229157281e-24,740.99,1,6,0,0,1,0,0
0.115,0.541654691466736,-0.529017472652313,30.3973641631615,9.2282880863626,9.45410608971261,-1.32250649716865,1.39069153447422,-18.9352269656776,44.1764255283505,33.9442681450794,0.760061058453659,-0.427545982767486,30.2569589546218,-2.15795702597785,10.6169274373952,-30.468932761574,0.218406366986923,0.101471489884826,-0.140405208539644,-0.835450528809201,9.22623590292096,-11.5337057958965,0.201759799245228,0.201873665111826,0.101111063385125,15.0864895109947,15.0902255485574,11.3128201425376,-0.466628149533182,0.445911530380733,10.5180468409339,-0.611250001073763,0.714526860320662,10.4939744368534,0.139281457298214,0.139293829409157,0.139453057180352,4.82507249457691,5.53979040382196,28215.9929264826,1.4488906877321e-35,1.0071953194383,7.31983769902187e-24,734.772,1,6,0,0,1,0,0
0.12,0.535061539863686,-0.52213489639663,30.295586264397,9.05959806412728,9.29132658079876,-1.32932087899834,1.37834554207868,-21.4399513340735,7.3302553518831,0.177676856356073,0.739299978943807,-0.492029546284828,30.2378326461761,-2.85899139578071,7.05950031085247,-24.5417600684864,0.204238439080121,0.0301053501118019,-0.0577536182209265,-1.52967051678237,5.68115476877379,-3.1018087344129,0.200566670227401,0.20066825364879,0.100444499163794,15.0731224369926,15.077119261788,11.2944395110728,-0.569999048500113,0.542427556352859,10.5917761084686,-0.554093848094137,0.6290960932968,10.3847234327099,0.139636351378153,0.13964005162792,0.139765105986255,2.58054908804688,3.48250691895557,28462.2942774626,1.38706242615841e-35,1.01739037788261,7.42647309351499e-24,745.896,1,6,0,0,1,0,0
