t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,x_dot_est,y_dot_est,z_dot_est,err_x,err_y,err_z,err_x_dot,err_y_dot,err_z_dot,x_std,y_std,z_std,x_dot_std,y_dot_std,z_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.05,0.524611903040439,-0.509985762290046,29.5438123378149,8.89820927763289,9.16526926648958,2.99010435869427,-2.81905472880216,-2.63115944066997,-272.521513274371,-296.685348793547,17.8188099546265,-16.7813392579298,13.1781432748986,-43568.4658978514,42217.7878290991,-71235.4334002353,17.294198051586,-16.2713534956398,-16.3656690629163,-43571.4560022101,42220.6068838279,-71232.8022407947,0.209233404420081,0.209209944194667,0.126357115714936,154.004465202848,153.999360105354,138.3716798292,-0.822703362373671,0.825947885486228,9.88047375206573,10.9616322801459,-10.4719640257772,6.36978771910115,0.14142242065595,0.141428641039038,0.192311925979747,13646.1171246414,510518.454493451,1607390.66379626,2.11785677039806e-28,1.84926507823509,1.47950613244494e-23,26.677,0,6,0,0,1,0,0
0.055,0.537596451320112,-0.522355431504022,29.5624887688815,9.13174551071179,9.41194532084242,2.25825322565015,-2.18032679465964,10.0328916638227,-229.525508235318,-243.664295840734,18.3338941820749,-17.1691399803572,13.6849230282165,-52411.5736753545,50894.2019768129,-80683.1823155593,17.7962977307548,-16.6467845488531,-15.877565740665,-52413.8319285802,50896.3823036076,-80693.2152072231,0.209237411259578,0.209213947818461,0.126357554587121,158.077209900475,158.072189143738,142.843633017208,-0.380445410667064,0.565644348429484,9.90760084655878,10.8553311212108,-10.4744750932073,7.9339240641148,0.14142512883573,0.141431348202058,0.192313727524853,12504.0591233461,641021.179501446,1685638.62925307,2.56104512409681e-28,1.8492288974654,1.47964716293291e-23,27.691,0,6,0,0,1,0,0
0.06,0.547471555110653,-0.532039477448793,29.6396714412935,9.35971455019045,9.6459650675158,1.7319617942906,-1.73248876132303,20.5576500020042,-165.873157322158,-167.357448297252,18.0764720058786,-17.1457188754757,14.4827390113305,-61414.7626754389,59633.5533387214,-90921.2548577558,17.529000450768,-16.6136793980269,-15.156932429963,-61416.4946372332,59635.2858274827,-90941.8125077578,0.209240447727874,0.209216982056919,0.12635798923058,162.009406006557,162.004480594306,147.157428147521,-0.605151240574869,0.597077373774028,10.2132231533287,10.9009285748288,-10.5008824037188,9.4200856896285,0.141427181311736,0.14143340002594,0.192315512021734,12790.5682686859,785051.406741572,1763313.1033091,3.0591615000772e-28,1.8492095392194,1.47976050673762e-23,26.052,0,6,0,0,1,0,0
0.065,0.55512051719328,-0.539840562147794,29.7622461031049,9.57725878443939,9.86232433914747,1.35397963154509,-1.4152628510912,28.0312894640155,-83.1527424649202,-71.3162117886983,17.6676150233798,-17.0102562013441,15.188576281517,-70404.7217720591,68348.4389828306,-101893.331061909,17.1124945061865,-16.4704156391963,-14.5736698215879,-70406.0757516907,68349.8542456817,-101921.362351373,0.20924294190069,0.209219474666356,0.126358421040552,165.819604033608,165.814776681503,151.326590231417,-0.680907242742768,0.56845759345629,10.4357831504039,10.6937484195954,-10.3903232010342,10.8371188246346,0.141428867332435,0.141435085676536,0.192317285083216,12477.830093615,942460.932862854,1840567.21589915,3.61476246561263e-28,1.84919954550041,1.47985834971085e-23,26.509,0,6,0,0,1,0,0
0.07,0.561078030453283,-0.546205155077901,29.9136238187893,9.77628854787604,10.0536115877677,1.04214850262629,-1.14626466628206,31.9875255558246,13.3485640044248,37.1881485636038,17.4689186013304,-16.8976612858872,15.5651859554959,-79328.6701907196,77042.5741537518,-113436.656604633,16.9078405708771,-16.3514561308093,-14.3484378632933,-79329.7123392222,77043.7204184181,-113468.644130189,0.209245145041529,0.209221676645571,0.126358850405244,169.520259222805,169.515528379259,155.362738202212,-0.606382399738242,0.521835726047865,10.477306582268,10.4731714487358,-10.2684056759921,11.8420926597195,0.141430356697186,0.141436574852555,0.192319048234329,12012.1586758502,1112265.72923976,1917465.96093847,4.23029391505139e-28,1.84919450447217,1.47994781793536e-23,26.29,0,6,0,0,1,0,0
0.075,0.56551065622602,-0.551216002009793,30.0759543251928,9.93388521548281,10.1973534009997,0.731265442842719,-0.86210293774384,32.3876831692911,113.709570490172,144.708645530799,17.17570822868,-16.6220914674318,15.8110742311748,-88327.7482399179,85812.115476392,-125228.882410306,16.610197572454,-16.070875465422,-14.2648800940179,-88328.4795053608,85812.9775793298,-125261.270093475,0.20924719303057,0.209223723703594,0.126359277433015,173.120482405534,173.115844479794,159.275955090656,-0.706524789535811,0.624192734968109,10.5863056389159,10.3589523082846,-10.1776321492528,12.2413592035037,0.141431741238543,0.141437959313207,0.192320801882197,12033.4791322248,1291412.28212516,1994032.34737482,4.90809336742631e-28,1.84919202214454,1.48003275888096e-23,27.261,0,6,0,0,1,0,0
0.08,0.56826850549253,-0.554641652358865,30.2321450149603,10.0319919791665,10.2778499181354,0.360764539230844,-0.501127677180219,29.5653851255947,196.524231128679,227.61932416456,17.0315665497304,-16.4711699758653,15.9235761973843,-97376.0292044208,94620.0339995706,-137007.106368716,16.4632980442379,-15.9165283235064,-14.308568817576,-97376.3899689601,94620.5351272478,-137036.671753842,0.209249156788801,0.209225686660391,0.126359702153589,176.627439385836,176.622889946397,163.075062715553,-0.711156899396095,0.625582193999776,10.7126811398498,10.245042105677,-10.0603492597141,12.1708177833687,0.141433068889862,0.141439286945658,0.192322546128684,11771.2027140892,1477810.59600277,2070270.03743495,5.65039244587084e-28,1.84919084684188,1.48011517902479e-23,27.87,0,6,0,0,1,0,0
0.085,0.569092191686172,-0.556129630581922,30.3674646517379,10.0580415199528,10.2859328431607,-0.051744935799298,-0.0773770039834507,24.1186653153877,248.029817183791,272.477882954964,17.144055514207,-16.0729493159722,15.7452680725089,-106396.661423886,103549.562885365,-148583.258893329,16.5749633225208,-15.5168196853903,-14.6221965792289,-106396.609678951,103549.640262369,-148607.377558645,0.209251072717457,0.209227601860063,0.126360124574208,180.047079086199,180.042613484087,166.767834025163,-0.558013596247161,0.813117859139351,10.6991894477972,10.1608517165386,-9.96780433789096,11.6730712728355,0.141434364254455,0.141440582325941,0.192324280992736,11582.2819438911,1667830.61539194,2146174.33913805,6.45931916118915e-28,1.84919033547157,1.48019610769572e-23,26.179,0,6,0,0,1,0,0
0.09,0.567872569510876,-0.555468296865213,30.4706366585324,10.0116702402202,10.2251136458409,-0.462744827233726,0.365727897473703,16.8174415473096,260.872984779393,274.526416979754,17.060442895713,-16.0159602396857,15.5174645623837,-115449.553431839,112356.035484204,-159693.059267601,16.4925703262021,-15.4604919428205,-14.9531720961487,-115449.090687012,112355.669756307,-159709.876709148,0.209252959345828,0.209229487800316,0.126360544695561,183.384525571311,183.380139249351,170.361160927728,-0.566399658276412,0.636586343532621,10.7843414202947,10.1238686253309,-9.75379019397767,10.7111930408228,0.141435639856293,0.141441857962451,0.19232600647127,11109.3753415001,1857072.4291005,2221737.44997477,7.33689996045979e-28,1.84919016043584,1.48027606862583e-23,27.514,0,6,0,0,1,0,0
0.095,0.564748094028826,-0.552706891290981,30.5344677377607,9.90505501818306,10.1104693950341,-0.81630330384187,0.766587142794194,8.51115846133857,239.485257387004,242.001872970539,16.796859937886,-15.904698862808,15.1516590782833,-124433.728104673,121075.149930714,-170234.907434559,16.2321118438572,-15.351991971517,-15.3828086594774,-124432.91180137,121074.383343572,-170243.41859302,0.209254826065635,0.209231353855643,0.126360962516433,186.644299507722,186.639988142047,173.861188899672,-0.556324994447096,0.548479342762543,10.8014246668613,9.96774748589456,-9.60776009903976,9.53771762671122,0.141436902043138,0.141443120194228,0.192327722555878,10731.8153823504,2041558.87427244,2296950.87922406,8.28506159238761e-28,1.84919015556231,1.48035532712984e-23,27.558,0,6,0,0,1,0,0
0.1,0.560094260851796,-0.548173545410402,30.5560474826605,9.75726353193914,9.96189279099483,-1.07384551861297,1.07521056217944,0.0520279954099084,195.161967934237,189.153348434389,16.2626377136008,-15.1821760071454,14.6829230270337,-133305.494862426,129807.030711808,-180137.87501003,15.7025434527491,-14.634002461735,-15.8731244556269,-133304.421016907,129805.955501246,-180137.927038025,0.209256677625811,0.209233204765661,0.126361378035126,189.830451302621,189.826210856795,177.273426183559,-0.614351132283358,0.80193405730211,10.7761222371307,9.71231178674079,-9.40355594659657,8.19294931752281,0.141438154024498,0.141444372225962,0.192329429237428,10709.2811770149,2217951.38462856,2371806.50121508,9.30563285025447e-28,1.84919023673908,1.48043401724836e-23,31.373,0,6,0,0,1,0,0
0.105,0.554412655830827,-0.542382009332248,30.5366014435278,9.58575069788321,9.79535358852719,-1.22453091948839,1.26806037827877,-7.76858430473345,142.834085522179,132.151128863821,15.3972272429146,-14.5666498093628,14.1320873099046,-142053.570854166,138293.127439778,-189403.684858488,14.8428145870838,-14.0242678000305,-16.4045141336231,-142052.346323246,138291.859379399,-189395.916274183,0.209258516423876,0.209235042922882,0.126361791249913,192.946647128725,192.942473863883,180.60283323648,-0.782405742795059,0.748172123313644,10.6909771886151,9.34965456289408,-8.97107715441037,6.79902182606513,0.141439397420406,0.141445615675047,0.192331126507332,10251.1808826265,2385367.25418031,2446296.95679186,1.04003462406452e-27,1.84919036143372,1.48051220654896e-23,27.839,0,6,0,0,1,0,0
0.11,0.548161101650259,-0.535857798010554,30.4810582304182,9.4061474215569,9.62376601651938,-1.29789022465563,1.36497939317451,-14.270450851359,90.4236853475452,78.6772890009071,14.9601921589955,-14.1903989800213,13.6525219774851,-150471.669495805,146512.62014669,-198052.753799101,14.4120310573452,-13.6545411820107,-16.828536252933,-150470.37160558,146511.255167297,-198038.483348249,0.209260343668585,0.209236869533379,0.126362202159209,195.996228746227,195.992119210284,183.853896637264,-0.572430315043248,0.586496599511798,10.6671137669318,8.89160313276796,-8.58857681276512,5.45534251080789,0.141440633047298,0.141446851356485,0.1923328143579,9404.63432233117,2544651.73810615,2520415.75467121,1.15708396112089e-27,1.84919050814702,1.48058992900248e-23,26.764,0,6,0,0,1,0,0
0.115,0.541654691466736,-0.529017472652313,30.3973641631615,9.2282880863626,9.45410608971261,-1.32250649716865,1.39069153447422,-18.9352269656776,44.1764255283505,33.9442681450794,14.6243871462659,-13.937436390639,13.1120859047687,-158695.569616522,154529.056496588,-206243.240407518,14.0827324547991,-13.4084189179867,-17.2852782583927,-158694.247110025,154527.665805054,-206224.305180552,0.20926215996845,0.209238685204239,0.126362610761627,198.982257933709,198.978208941624,187.030690634762,-0.466628149533182,0.445911530380733,10.5180468409339,8.59893696541425,-8.3053347718649,4.34013018348735,0.141441861315842,0.141448079680168,0.19233449278243,8951.16931586069,2697263.65572813,2594157.23967136,1.28186577587902e-27,1.84919066601044,1.4806672016241e-23,26.749,0,6,0,0,1,0,0
0.12,0.535061539863686,-0.52213489639663,30.295586264397,9.05959806412728,9.29132658079876,-1.32932087899834,1.37834554207868,-21.4399513340735,7.3302553518831,0.177676856356073,14.0802194438164,-13.4400257962485,12.8657477460158,-166860.860046323,162494.03565605,-214015.073190911,13.5451579039527,-12.9178908998519,-17.4298385183813,-166859.530725444,162492.657310508,-213993.633239577,0.209263965629303,0.209240490240533,0.126363017056005,201.907551271397,201.903559882559,190.136928775084,-0.569999048500113,0.542427556352859,10.5917761084686,8.36280396297691,-8.08699602778626,3.40599219636026,0.141443082432083,0.141449300851722,0.192336161775232,9087.43976287733,2844214.03679426,2667516.51505626,1.41452540308942e-27,1.84919082952624,1.48074403288663e-23,27.244,0,6,0,0,1,0,0
0.125,0.528422707128854,-0.515339949535743,30.1868676415181,8.90135440000777,9.13551626205346,-1.33865915021722,1.35294403938494,-21.6825112621803,-19.3225080487237,-22.7704308447633,13.7009191880655,-12.9608169294283,12.4371047737943,-174876.791230874,170351.70451446,-221686.140298177,13.1724964809366,-12.4454769798926,-17.7497628677238,-174875.452571724,170350.35157042,-221664.457786915,0.209265760804634,0.209242284795348,0.126363421041416,204.774708444678,204.770771940359,193.176007496344,-0.507371324835268,0.56402583389928,10.3559063672736,8.06652126693682,-7.80102414813053,2.91676069392909,0.141444296499076,0.141450514973978,0.192337821331625,8648.94549970597,2989237.06209858,2740489.35004931,1.55519919279406e-27,1.84919099590938,1.48082042697141e-23,27.588,0,6,0,0,1,0,0
0.13,0.521692701324956,-0.508646905077595,30.0823087349162,8.75569290748471,8.98818704656221,-1.36491031997916,1.33594145419851,-19.7844759905667,-36.813326054579,-36.1469620697765,13.3001885685603,-12.4910430445854,12.3753873495435,-182817.375815055,178125.267017134,-229253.297277721,12.7784958672353,-11.9823961395078,-17.7069213853727,-182816.010904735,178123.93107568,-229233.51280173,0.209267545571525,0.209244068945555,0.126363822717171,207.586135903685,207.582251765881,196.151043168441,-0.532136401605689,0.601936960770191,10.4379140218211,7.83517415395898,-7.53386774157425,2.5453624361307,0.141445503568222,0.141451722098219,0.192339471447929,8472.05731201011,3133237.51608871,2813072.09237659,1.70401467102736e-27,1.84919116374495,1.48089638591526e-23,25.934,0,6,0,0,1,0,0
0.135,0.514796679514854,-0.502011782124979,29.9918708719955,8.62408864766846,8.85062380189099,-1.40536421039418,1.3292007657319,-16.0789245718668,-44.5859379139367,-39.6763452832839,12.7671460781448,-12.1666281422808,12.0724628188627,-190709.282692367,185768.290475695,-237061.766777086,12.25234939863,-11.6646163601558,-17.9194080531328,-190707.877328156,185766.96127493,-237045.687852514,0.209269319968999,0.209245842730063,0.126364222082818,210.344067007986,210.340232900136,199.064903744431,-0.629161514978,0.542769710309745,10.1417074887322,7.5880736008253,-7.26853895043511,2.64242115510577,0.141446703665194,0.141452922250052,0.19234111212146,7926.56235032706,3279238.0071654,2885261.58706717,1.86109070117475e-27,1.84919133230996,1.48097191069457e-23,26.91,0,6,0,0,1,0,0
0.14,0.507685327710229,-0.495396390041242,29.9234061716899,8.50685614186712,8.72341341854967,-1.45240298712507,1.32847421669817,-11.0684966038635,-42.4539233300617,-33.2907001481254,12.3993261736751,-11.7213523889585,12.1892053076503,-198442.977104982,193352.479449614,-245028.725606575,11.8916408459649,-11.2259559989173,-17.7342008640396,-198441.524701995,193351.150975398,-245017.657109971,0.209271084017376,0.209247606169131,0.126364619138144,213.050579397096,213.04679314677,201.920235952213,-0.562774859156156,0.607009834425689,10.2497564908859,7.28720018158845,-7.0471481607507,2.74679795142973,0.141447896803023,0.141454115442475,0.192342743350514,7512.31779680122,3426957.80510228,2957055.11230279,2.02653764604126e-27,1.84919150123097,1.48104700177248e-23,26.652,0,6,0,0,1,0,0
0.145,0.500347633824201,-0.488785457376807,29.8819666219498,8.40369859301891,8.60646774845562,-1.49810600624693,1.32869359366528,-5.36220150952605,-30.859962350597,-17.5658614287774,11.846336030122,-11.3152458123818,12.2659575968124,-206111.053597587,200814.660755685,-253383.961423971,11.3459883962978,-10.826460355005,-17.6160090251374,-206109.555491581,200813.332062091,-253378.599222461,0.209272837728037,0.209249359274111,0.12636501388317,215.70761010414,215.703869687615,204.719488771749,-0.663468296061033,0.594842222366353,10.1804969340133,7.02999143791323,-6.77811039929933,3.25377517742666,0.1414490829887,0.141455301682461,0.192344365134363,6956.30833858719,3578031.17499402,3028450.31736247,2.2004575306063e-27,1.8491916703111,1.48112165937498e-23,25.86,0,6,0,0,1,0,0
0.15,0.492808116341649,-0.482185216613157,29.8694513491476,8.31307550074332,8.49849461047183,-1.53593424905294,1.3261253541361,0.39922529710864,-10.7434988332371,6.58522015594843,11.5959917660002,-11.1539742656452,12.5440293044844,-213543.975344873,208078.344634654,-262089.080281204,11.1031836496585,-10.6717890490321,-17.3254220446632,-213542.439410624,208077.0185093,-262089.479506501,0.209274581108358,0.209251102052358,0.126365406318147,218.316968794237,218.313272322789,207.464933800117,-0.487784107582944,0.422878004176855,10.2993111171835,6.70138954422709,-6.51686921389918,3.77900306667689,0.141450262226513,0.141456480974287,0.192345977473236,6125.38687303908,3732455.3033127,3099445.17749526,2.38294420539687e-27,1.84919183944273,1.48119588363003e-23,26.243,0,6,0,0,1,0,0
0.155,0.485111605962395,-0.475609588184447,29.8846325717545,8.23229612279628,8.3970938894461,-1.56411317146744,1.32126433483235,5.6199878043209,17.1048448052457,38.3892360316002,10.9405774127347,-10.8227855944093,12.8020421349907,-220956.173442048,215267.155710838,-271204.294148731,10.4554658067723,-10.3471760062249,-17.0825904367638,-220954.609328876,215265.834446503,-271209.914136535,0.209276314164184,0.20925283450971,0.126365796443559,220.880349421441,220.876695129162,210.15868299452,-0.68299943929744,0.445133235944491,10.3495214476074,6.4714948784737,-6.33644483537,4.42337028598184,0.141451434519717,0.141457653321205,0.192347580368315,5793.39503079306,3889923.43415007,3170037.95255331,2.5740835103869e-27,1.84919200856341,1.48126967463758e-23,27.748,0,6,0,0,1,0,0
0.16,0.477292853599544,-0.469051699370866,29.9235592215828,8.15525162101553,8.29647142454567,-1.58824640358385,1.32182225734129,9.81428428807631,49.9526917880896,74.062512904018,10.3915829540342,-10.4212964429943,12.739563831933,-228187.18155618,222349.607705237,-280771.739492762,9.91429010043463,-9.95224474362343,-17.1839953896498,-228185.593309777,222348.28588298,-280781.55377705,0.20927803690108,0.209254556651724,0.126366184260117,223.399340537905,223.39572677087,212.80270419465,-0.667411251813635,0.458136671581078,10.1336259252796,6.10617079098341,-6.09913694675529,4.9707269334445,0.141452599871386,0.141458818726285,0.192349173821719,5152.04169508243,4050763.88982974,3240227.15117766,2.77395343931736e-27,1.8491921776336,1.48134303250465e-23,28.641,0,6,0,0,1,0,0
0.165,0.469351067902637,-0.462452641958433,29.9802175511131,8.07613806651157,8.19169792032331,-1.61671984579102,1.34075674755421,12.6520744162582,85.0389250183573,110.693155763597,9.93783062557925,-9.98753013272049,12.9464369080616,-235246.96400336,229319.556129197,-290515.750059011,9.46847955767662,-9.52507749076206,-17.0337806430514,-235245.347283514,229318.21537245,-290528.402133427,0.209279749324953,0.209256268484302,0.126366569768754,225.875434445453,225.871859652071,215.398834755104,-0.634493514597933,0.474589371152321,10.2853809690471,5.78564718117301,-5.8422999095322,5.17078068263043,0.141453758284827,0.141459977192832,0.192350757836495,4751.45754608375,4212772.33077651,3310011.50352546,2.98262430432583e-27,1.84919234662544,1.48141595736282e-23,26.793,0,6,0,0,1,0,0
0.17,0.461243527312761,-0.455695142587204,30.0473672050603,7.98745784731691,8.07662447952292,-1.65771025938248,1.38833356711775,13.9767306753779,118.019797727698,142.883403919075,9.18468760611815,-9.54854407918926,13.074631381676,-242267.766005352,236171.336281165,-300437.725562095,8.72344407880538,-9.09284893660205,-16.9727358233843,-242266.108295093,236169.947947598,-300451.70229277,0.209281451442359,0.209257970013998,0.126366952970628,228.310035346854,228.306498069245,217.948793561858,-0.841652288591889,0.486905731126046,10.3365263452211,5.50281243315307,-5.57720324024707,5.39880255046086,0.141454909763792,0.141461128724598,0.192352332416607,4499.09508341566,4375298.4171927,3379389.93703563,3.20015890077192e-27,1.84919251551706,1.48148844937673e-23,26.004,0,6,0,0,1,0,0
0.175,0.452904128058934,-0.448627052102344,30.11740887679,7.88292051989394,7.94689552122452,-1.71209541783186,1.46801332994245,13.8015799096651,145.02897606292,166.38386073689,9.24797519007068,-9.08306369225352,13.321298304874,-248892.539938819,242907.817250227,-310355.973835154,8.79507106201175,-8.63443664015117,-16.796110571916,-248890.827843401,242906.349236897,-310369.775415063,0.209283143260656,0.209259661248164,0.126367333867112,230.704466628433,230.700965494723,220.454191661023,-0.396723956659597,0.513590366360026,10.5739425011311,5.11984811372379,-5.30925239199321,5.4029596575157,0.141456054312579,0.14146227332588,0.192353897566922,3929.51089137364,4536761.98995254,3448361.55401375,3.42661267214485e-27,1.8491926842897,1.48156050874819e-23,26.324,0,6,0,0,1,0,0
0.18,0.444276370047208,-0.441100156556109,30.1831830506767,7.75823080786339,7.8005265897182,-1.77488636850963,1.57450803103958,12.2866319035709,162.912653091955,178.086541923263,8.90174341506741,-9.09373005013462,13.4616884834648,-255502.125279462,249356.986799184,-320227.809777934,8.4574670450202,-8.65262989357851,-16.7214945672119,-255500.350393094,249355.412291153,-320240.096409838,0.209284824788067,0.209261342195021,0.126367712459799,233.059977385178,233.056511102575,222.916541690979,-0.500151532361472,0.201808915103037,10.7200320654485,5.01265716966009,-5.02668300497991,5.33350015786284,0.141457191936077,0.141463411001568,0.192355453293201,3660.31105447436,4695627.3275555,3516925.61547263,3.66203387494136e-27,1.84919285292632,1.48163213571793e-23,26.956,0,6,0,0,1,0,0
0.185,0.435341286349585,-0.433014042954926,30.2386218587289,7.61231440520939,7.6386664744002,-1.83586403163827,1.69372342005712,9.70390889576616,170.206823035853,177.364243186337,8.33306565266382,-8.49820363546143,13.2056723961822,-262017.925917921,255845.940543863,-330046.531551138,7.89772436631423,-8.0651895925065,-17.0329494625467,-262016.090053889,255844.246820443,-330056.235460034,0.209286496033715,0.209263012863688,0.126368088750493,235.377748282762,235.374315631335,225.337266278566,-0.598234569687377,0.449743073434413,10.5630998881757,4.75849570088899,-4.89789607801761,5.05147503179226,0.141458322639789,0.141464541757163,0.192356999602087,3675.33275269947,4850415.86526077,3585081.52565385,3.90646374340393e-27,1.8491930214108,1.48170333056625e-23,27.21,0,6,0,0,1,0,0
0.19,0.426134185926311,-0.424352383408193,30.2792119640979,7.44673975395462,7.46421167823958,-1.88354286218788,1.80595948780268,6.39761750436855,168.554152236381,167.279393385999,8.11410595434561,-7.70688764647378,13.1043373549937,-268235.866449549,262221.799899755,-339559.366399704,7.6879717684193,-7.28253526306559,-17.1748746091042,-268233.982906686,262219.993940268,-339565.764017208,0.209288157007626,0.209264673264187,0.126368462741208,237.658896837199,237.655496664269,227.717705535188,-0.373479507717192,0.608497254464538,10.682593938108,4.42171775776898,-4.55123010422332,4.39431925358315,0.141459446429832,0.141465665598784,0.19235853650109,3539.22330064574,4998799.95260447,3652828.81717419,4.15993665401197e-27,1.84919318972763,1.48177409361309e-23,26.338,0,6,0,0,1,0,0
0.195,0.416723166692632,-0.415182509030196,30.3022599699797,7.26657349143882,7.28254640567146,-1.91634238743245,1.8972691012137,2.74554846034448,156.181327719458,147.700607845648,7.29369384032334,-7.40369749626428,12.8665783700281,-274452.72272432,268256.468453854,-348813.282597697,6.87697067363071,-6.98851498723409,-17.4356815999515,-274450.806381932,268254.571184753,-348816.028146157,0.209289807720729,0.209266323407443,0.126368834434167,239.904482181398,239.901113396471,230.059123768023,-0.668295758112757,0.365547556017328,10.6453233262104,4.20129706270626,-4.13414301996319,3.78477880738812,0.141460563312941,0.141466782533165,0.192360063998581,3458.92878008147,5140427.94637519,3720167.14444611,4.42248028962176e-27,1.84919335786169,1.48184442521775e-23,25.994,0,6,0,0,1,0,0
0.2,0.407218285947494,-0.405675889312302,30.3069611626578,7.07733497801025,7.09746909862187,-1.91935584997752,1.93996330554188,-0.880484073359438,140.008224561006,127.182632402841,6.84206286527773,-6.69121086277058,12.421624705101,-280333.580211738,274216.590334971,-357814.914340822,6.43484457933023,-6.28553497345828,-17.8853364575568,-280331.660855888,274214.650371665,-357814.033856749,0.209291448184848,0.209267963305275,0.126369203831795,242.115509378315,242.112170948496,232.362715504565,-0.491558386288214,0.551446862092468,10.4612114906253,3.76506599369361,-3.87360644197315,3.06048513250461,0.141461673296461,0.141467892567651,0.192361582103775,3354.79501437491,5274723.0478524,3787096.26748804,4.69411580315372e-27,1.84919352579817,1.48191432577854e-23,26.954,0,6,0,0,1,0,0
0.205,0.39772596579047,-0.396063313315967,30.2943039552356,6.88567251297513,6.91262318778374,-1.90930581512793,1.93812393517365,-4.14049921027241,119.266857037282,105.874258042869,6.34525346603825,-6.17546717303522,12.2472578757472,-286031.396145504,279926.245559859,-366422.649063289,5.94752750024778,-5.77940385971926,-18.0470460794884,-286029.486839689,279924.307435924,-366418.508564078,0.209293078412692,0.209269592970387,0.126369570936721,244.292933332354,244.289624278181,234.629610914473,-0.491178192936968,0.480598523821911,10.571381600992,3.46884308649936,-3.48548038505653,2.22009837705669,0.141462776388339,0.14146899571019,0.192363090826722,3444.70904776746,5401169.44148458,3853616.04789618,4.97485798072874e-27,1.84919369352254,1.48198379573228e-23,29.262,0,6,0,0,1,0,0
0.21,0.388306790289805,-0.386578126120754,30.2668320515222,6.69836505895476,6.73076523407504,-1.88808312370145,1.88675605935933,-6.75708338379627,96.6087353734777,86.8709258843404,5.93158310635396,-5.73885340339433,11.876356337347,-291509.480872174,285430.950394003,-374825.770618302,5.54327631606415,-5.35227527727357,-18.3904757141752,-291507.59278905,285429.063637944,-374819.013534918,0.209294698417841,0.209271212416355,0.126369935751771,246.437662343815,246.434381735477,236.860880700832,-0.421057217435697,0.430638921977388,10.4153552647085,3.15903878882091,-3.17042519938037,1.62252732659823,0.141463872597119,0.141470091969325,0.192364590178293,3368.53403274694,5521401.90011123,3919726.4404747,5.26471540415838e-27,1.84919386102048,1.48205283555382e-23,27.783,0,6,0,0,1,0,0
0.215,0.379003446576872,-0.377454057190567,30.2282872493647,6.52104805753051,6.55336067487075,-1.8612141538113,1.7909068193281,-8.5322322215921,74.162554428748,71.9657486667559,5.49590321283921,-5.2727477777188,11.8446664800931,-296813.804877466,290781.846920589,-382908.016184839,5.11689976626234,-4.89529372052823,-18.3836207692716,-296811.943663312,290780.05601377,-382899.483952617,0.209296308214737,0.209272821657614,0.126370298279969,248.550561345435,248.54730829932,239.057540522949,-0.408649225816885,0.440991718030472,10.5990172135814,2.88635782617711,-2.89286477179186,0.975011025008382,0.141464961931931,0.141471181354188,0.192366080170172,3591.55877029472,5635161.86254525,3985427.48445389,5.56369061269716e-27,1.84919402827792,1.48212144575551e-23,27.962,0,6,0,0,1,0,0
0.22,0.369829939081795,-0.368878718517303,30.1831791541582,6.35853060510955,6.38156766776531,-1.83478373558277,1.66419199155647,-9.35950927480543,52.6768739143121,61.0403871915751,4.88492693585756,-5.10369080720443,11.5283372082086,-302008.432724099,295893.810813954,-390942.021984668,4.51509699677576,-4.73481208868713,-18.6548419459496,-302006.597940364,295892.146621962,-390932.662475393,0.209297907818667,0.209274420709447,0.126370658524529,250.632454855065,250.629228530617,241.220555004389,-0.514735710574124,0.257075042697707,10.4030522349206,2.61240769241445,-2.6179400107033,0.659899467573609,0.141466044402486,0.141472263874489,0.192367560814839,3458.01540515919,5745221.75575961,4050719.30204139,5.87178026396801e-27,1.84919419528099,1.48218962688665e-23,27.492,0,6,0,0,1,0,0
0.225,0.360786085818309,-0.360975055536555,30.1363111269959,6.21303460385863,6.21539390586499,-1.80845297558594,1.51912922142912,-9.22918804929479,34.4124691251376,55.1460283530594,4.49746441623613,-4.62146524367727,11.5164140830762,-306970.907695765,300977.601133678,-398810.957036714,4.13667833041782,-4.26049018814072,-18.6198970439197,-306969.099242789,300976.082004456,-398801.727848664,0.209299497245756,0.209276009587971,0.126371016488857,252.684129674349,252.680929271188,243.350841372821,-0.420317451567925,0.396882785083666,10.534558955476,2.28445811643295,-2.45300339565542,0.254636162662651,0.141467120019062,0.141473339540507,0.192369032125561,3618.91341097493,5851365.56143193,4115602.0869894,6.18897529397529e-27,1.84919436201605,1.48225737953294e-23,26.252,0,6,0,0,1,0,0
