t,x,y,z,alpha,beta,x_dot,y_dot,z_dot,alpha_dot,beta_dot,x_est,y_est,z_est,alpha_est,beta_est,x_dot_est,y_dot_est,z_dot_est,alpha_dot_est,beta_dot_est,err_x,err_y,err_z,err_alpha,err_beta,err_x_dot,err_y_dot,err_z_dot,err_alpha_dot,err_beta_dot,x_std,y_std,z_std,alpha_std,beta_std,x_dot_std,y_dot_std,z_dot_std,alpha_dot_std,beta_dot_std,bx,by,bz,bx_est,by_est,bz_est,bx_std,by_std,bz_std,nis,nees,cond_P,det_P,cond_S,det_S,runtime,filterVariant,nx,useSRformulation,RK4Iterations,updateJacobians,updateQ,cubature
0.505,0.027354423506978,-0.0613615667973727,30.1288779996533,1.04992538508631,0.458858130580441,-0.23182274988967,0.368847505600718,-0.969168178581466,6.85233182006686,3.94547107075888,-4666.72539262298,-1357.07482373461,-2135.26005602544,-9849929.07547054,1094507.18904188,-10564.4763496962,-2964.41382297875,-7114.38208156545,-22514897.3008407,4773884.96288801,-4666.75274704648,-1357.01346216781,-2165.38893402509,-9849930.12539592,1094506.73018375,-10564.2445269463,-2964.78267048435,-7113.41291338687,-22514904.1531725,4773881.01741694,175.371266371718,167.316730631205,243.695426363022,23864.0021697904,133171.16230297,672.370296423702,661.866355623935,783.906165028429,74177.4204680895,376218.185103797,-0.137108945426813,0.108130006014067,10.4375548648879,-0.1682076099776,0.0871497622059181,21.8601060362289,0.10076627183835,0.100041087746203,0.100161032656476,13006.8755343454,545984.114185033,24511853.3530284,1313728.90332488,1.01912527731439,1.01943322073047e-24,877.554,2,10,0,0,1,0,0
0.51,0.0263355210347581,-0.0595947247106705,30.1236156350172,1.02296074419017,0.443987248204298,-0.178367355164871,0.342676519525647,-1.11793463997259,6.02516935776032,0.00658935613101601,-4708.84432137018,-1373.73427782371,-2167.47900054614,-9955886.31147393,1071762.66782662,-10540.5622236342,-2968.81048554133,-7155.55913252791,-22496480.5900499,4575045.22257398,-4708.87065689121,-1373.674683099,-2197.60261618116,-9955887.33443468,1071762.22383937,-10540.383856279,-2969.15316206085,-7154.44119788794,-22496486.6152193,4575045.21598462,178.29132361798,170.19128604872,247.196893331042,24207.2654080394,134947.257508939,676.078186896815,665.632833129149,787.088859909073,74202.0209377706,376482.39616608,-0.0371053157901925,0.131972847071832,10.414458084966,-0.135753570482677,0.0924664364267969,21.869201815889,0.104818823557668,0.100458883393009,0.100478844124842,13016.1901939529,543858.924360932,23813271.8185857,1514013.61790226,1.11717025012005,1.11752234755601e-24,855.726,2,10,0,0,1,0,0
0.515,0.0255577626368698,-0.0579266316598887,30.1179282707204,0.997241571261893,0.433555492899945,-0.134519255352934,0.329138357653588,-1.13771974592652,7.64539426092508,-2.67194918652873,-4753.80011176282,-1389.89608513135,-2200.58936848646,-10063420.1235473,1060626.85791821,-10523.5864528662,-2972.01131168229,-7197.99243435252,-22289505.2933447,3629438.71181511,-4753.82566952546,-1389.83815849969,-2230.70729675718,-10063421.1207889,1060626.42436272,-10523.4519336108,-2972.34045003995,-7196.85471460659,-22289512.938739,3629441.3837643,181.227421986077,173.082099358664,250.711235481006,24551.570366191,136728.049425503,679.765873673957,669.378121942675,790.258733647178,74583.7734662399,378193.705549273,-0.100556913983093,0.147632614549329,10.4425249759518,-0.127157138816614,0.096792897995357,21.845671237088,0.108387218373229,0.101967035041571,0.102490888513668,12476.0698388326,542937.177932402,23286928.0159981,1892656.78950816,1.2646110300094,1.26499960697345e-24,856.986,2,10,0,0,1,0,0
0.52,0.0249635678269736,-0.0563064739088468,30.1124444564018,0.971402470712237,0.426403385376261,-0.104337040000693,0.323565869613675,-1.03719944574037,10.5346752690924,-4.05944446096502,-4813.19059734867,-1403.56396645245,-2238.63784012743,-10179043.859236,1108466.73731159,-10538.2658692738,-2969.16889117763,-7251.68598521209,-22240277.0721688,3633303.8085934,-4813.21556091649,-1403.50765997854,-2268.75028458383,-10179044.8306385,1108466.31090821,-10538.1615322338,-2969.49245704725,-7250.64878576635,-22240287.6068441,3633307.86803787,184.179443670256,175.989078765767,254.238409118214,24896.3317982332,138511.743448643,683.433707060716,673.102569428974,793.415943288582,74657.9548507993,377987.03047956,-0.0149737388227067,-0.0090693390728942,10.4051631746165,-0.181928495577743,0.0694135928647199,21.8710997828566,0.106634798022873,0.101190491806101,0.100882026710153,12939.3048760019,537592.643478733,22591609.4566504,2252642.52766966,1.17844547259808,1.17880444102627e-24,857.979,2,10,0,0,1,0,0
0.525,0.0244833195585962,-0.0547133253828446,30.107717115249,0.94494365403988,0.421060127159764,-0.0886153880327906,0.318514186584284,-0.837699506938042,13.7803919601937,-3.91507219058143,-4867.33646325728,-1418.37161441661,-2276.70544568986,-10291821.8725652,1133193.59910467,-10541.5549308397,-2969.08537643762,-7304.91307011708,-22273102.0394755,3728100.161952,-4867.36094657684,-1418.31690109122,-2306.81316280511,-10291822.8175089,1133193.17804454,-10541.4663154517,-2969.4038906242,-7304.07537061014,-22273115.8198675,3728104.07702419,187.147306934369,178.91213504002,257.77837229849,25241.6160112625,140297.225420898,687.081988597416,676.806520786079,796.560640258114,75217.2824969483,378526.020945168,-0.10458629406462,0.103651324170621,10.6715708119124,-0.161484260026157,0.0755366510993838,21.8611970462916,0.100443612886595,0.100089097241534,0.100029504074962,12514.1683523792,524513.267350886,21999016.4769218,2861753.91120811,1.01096329770882,1.01126707219638e-24,862.764,2,10,0,0,1,0,0
0.53,0.0240474786428975,-0.0531585279955226,30.1041696331735,0.918123334348697,0.416079270317602,-0.0865358568522221,0.308359219109276,-0.569262086650558,16.1710863569912,-2.28214611543216,-4921.56370207497,-1433.16176348846,-2315.00362534183,-10404772.1514562,1158632.59276369,-10545.1136253336,-2969.02741389404,-7358.04796641905,-22330479.3782636,3815274.17698077,-4921.58774955362,-1433.10860496046,-2345.107794975,-10404773.0695795,1158632.17668442,-10545.0270894767,-2969.33577311315,-7357.4787043324,-22330495.5493499,3815276.45912688,190.130914366566,181.851179825754,261.331083350806,25587.7037865189,142083.880136313,690.710988677052,680.490312129066,799.692968869938,75458.48266899,378258.651062949,0.00514955130693712,0.067980620830066,10.2754839379311,-0.158624417476716,0.0755174796669422,21.8597339694497,0.100216854770832,0.100029601560909,0.100230181112478,13362.4959734427,511496.447970897,21353974.8021648,3527116.15558262,1.00924056038392,1.00954472857689e-24,862.648,2,10,0,0,1,0,0
0.535,0.0235968420096789,-0.0516768456440583,30.1020631700973,0.891926884513966,0.410127644306395,-0.094746170488555,0.289208503024325,-0.266188816860339,16.6478159181273,0.540147624844029,-4975.84003625601,-1447.88467619403,-2353.22167722491,-10517862.0309338,1184633.45325992,-10548.3991347452,-2968.7102075779,-7410.21933393865,-22297058.767863,3751130.49188623,-4975.86363309802,-1447.83299934839,-2383.32374039501,-10517862.9228606,1184633.04313228,-10548.3043885747,-2968.99941608092,-7409.95314512179,-22297075.4156789,3751129.95173861,193.130189488639,184.806126844965,264.896502087925,25934.4985757362,143871.432420377,694.321030730406,684.15426828724,802.813078213632,75892.0206182458,378380.031127478,0.0307112636055013,0.140067521530957,10.2074380962649,-0.161667949885036,0.0717598335371328,21.869674016898,0.100710656105125,0.100192929500098,0.100097570352404,13576.1443586553,501987.965640569,20772372.221239,4385111.35885213,1.01977609280011,1.02008228686633e-24,866.596,2,10,0,0,1,0,0
0.54,0.0230936122192219,-0.0503173504781158,30.1014860589977,0.867619186597924,0.402446895255254,-0.107948580370085,0.25916055035203,0.0372885754356496,15.3829252731001,3.98811753767167,-5031.48674241738,-1462.22790524545,-2391.23876142389,-10631186.8254318,1216114.10558807,-10554.5762310848,-2967.60099679742,-7461.27003984332,-22236940.5727441,3541441.76699008,-5031.50983602959,-1462.17758789497,-2421.34024748289,-10631187.693051,1216113.70314117,-10554.4682825044,-2967.86015734777,-7461.30732841875,-22236955.9556694,3541437.77887254,196.145046243392,187.776890883652,268.47458702098,26282.0774154082,145659.957197524,697.912403208877,687.798706074291,805.921111484009,76593.366680019,380159.25266532,0.128414009749528,0.110644822823921,10.2807065684329,-0.163408672369414,0.0698016403908319,21.8730861840868,0.101160966251822,0.100293328256637,0.100177211655936,13394.3095089978,499067.565764703,20358484.0969583,5523006.21033098,1.03247292880268,1.03278319305857e-24,905.081,2,10,0,0,1,0,0
0.545,0.0225309102317797,-0.049124921115775,30.1023636602777,0.846502861463605,0.39278005086162,-0.118946778408386,0.221802782005064,0.310744496941237,12.1543334738747,7.29507071382927,-5086.70052668173,-1476.80833038754,-2430.33910545022,-10744410.5205633,1244666.87072191,-10559.7076605162,-2967.00869606787,-7514.40398181921,-22324946.8801412,3896283.91469887,-5086.72305759196,-1476.75920546643,-2460.4414691105,-10744411.3670662,1244666.47794186,-10559.5887137378,-2967.23049884987,-7514.71472631615,-22324959.0344747,3896276.61962816,199.175401177168,190.763388220514,272.065297580755,26630.7715994881,147450.71603014,701.48538239794,691.423934513839,809.017204894969,77258.7233130059,382098.489217205,-0.0619467617022969,0.146505833945676,10.2882210088882,-0.158661758705492,0.0722453095201026,21.8662886759375,0.10042471526058,0.100052774456913,0.100239027759288,13345.1061673564,496268.742048483,19972129.5428329,6882275.33650293,1.01405107735156,1.01435724734548e-24,858.537,2,10,0,0,1,0,0
0.55,0.0219370375494093,-0.0481280350418916,30.1044850814486,0.829424429502316,0.381728895967551,-0.120714614045532,0.180176766779781,0.530593219907611,7.91494531177058,9.60131168530675,-5142.61985278385,-1491.23319104801,-2469.76809340422,-10858461.9330148,1278156.15387392,-10566.2115332571,-2966.10908253804,-7567.44772989126,-22326781.9119401,3910730.73315401,-5142.64178982139,-1491.18506301297,-2499.87257848567,-10858462.7624392,1278155.77214503,-10566.090818643,-2966.28925930482,-7567.97832311117,-22326789.8268854,3910721.13184232,202.221185187148,193.76553674425,275.668593916442,26980.7046366476,149244.290056537,705.040218261981,695.030257769317,812.101490788213,77675.1115383199,383802.937547469,-0.256450327833137,0.0429100278991815,10.3574700187961,-0.162327057569911,0.0689925759695953,21.8731839720476,0.101060510007151,0.100204004498115,0.100005472694353,13260.7510205472,496237.119298826,19577062.7934056,8379100.34482748,1.0252131156398,1.02552146897136e-24,838.803,2,10,0,0,1,0,0
0.555,0.0213721624536971,-0.0473348829411388,30.1075410620249,0.816688010482821,0.370603475921582,-0.107388956464918,0.139474437777519,0.68140526458027,3.50159711389606,10.1149955281407,-5185.31274695158,-1507.99587837928,-2505.50313249636,-10964237.2347667,1252925.86387165,-10545.462364883,-2970.24396260107,-7611.95208144134,-22278297.3609763,3674630.4708157,-5185.33411911404,-1507.94854349634,-2535.61067355838,-10964238.0514547,1252925.49326817,-10545.3549759265,-2970.38343703884,-7612.63348670592,-22278300.8625734,3674620.35582018,205.282279808969,196.783253925032,279.284436020682,27331.4731117913,151039.521580119,708.577206856898,698.617961282746,815.174109183012,77810.3340483546,384089.089337693,-0.126995617063168,0.0406068967306153,10.3873717939256,-0.129483739405245,0.0794933604821857,21.8798242901812,0.105048366725355,0.100508637823733,0.100309831227578,13133.947216667,496272.550013941,19084990.1421585,9599257.24252994,1.11959860055388,1.11994595465808e-24,838.23,2,10,0,0,1,0,0
0.56,0.0209193549807354,-0.0467306078442122,30.1111666460296,0.808024956310682,0.36126850495996,-0.0755626285516732,0.103845211841982,0.756514792519734,-0.241312681405996,8.27110289963823,-5239.54055051644,-1522.78703839704,-2545.31183743871,-11077226.3715831,1278135.33623988,-10548.604781771,-2970.11473725115,-7664.73180801534,-22295936.5851355,3725921.18666662,-5239.56146987142,-1522.74030778919,-2575.42300408474,-11077227.1796081,1278134.97497137,-10548.5292191424,-2970.218582463,-7665.48832280786,-22295936.3438228,3725912.91556372,208.358680897289,199.81646248085,282.912786701404,27683.4088860917,152838.323215247,712.096678725622,702.187335330486,818.235188468812,78279.3114960353,384461.922614934,0.09168679528102,0.155175039927042,10.3855170532839,-0.159598012664297,0.0682017682152036,21.8743010693743,0.100470678067528,0.100097282135554,0.100009993776135,13204.2202520455,488250.325461202,18618241.3670614,11694843.6924882,1.01128077214275,1.01158447955434e-24,855.948,2,10,0,0,1,0,0
0.565,0.0206701958641022,-0.0462847720716389,30.1149834403051,0.80260461535603,0.3557945134696,-0.025197118004159,0.0754721224764588,0.757253599814848,-2.63987755264283,4.06154912453597,-5293.85577913121,-1537.53485758251,-2585.21200106541,-11190253.0682941,1303894.02384383,-10551.8237130393,-2969.8872987586,-7717.08044348141,-22294345.1125838,3728435.87223291,-5293.87644932707,-1537.48857281044,-2615.32698450572,-11190253.8708987,1303893.66804932,-10551.7985159213,-2969.96277088108,-7717.83769708123,-22294342.4727063,3728431.81068378,211.45027684789,202.865082448747,286.553605988141,28036.3053862844,154638.692218649,715.598841704353,705.73865695431,821.284859095431,78774.2644766328,384935.969674345,-0.151945126961221,-0.158945976293543,10.4641408797192,-0.161385653065338,0.0664440455078186,21.8759612146187,0.100608679967852,0.100138525208292,0.100013027121103,13024.9819014397,481566.997435544,18176854.0317163,14195565.6846488,1.01494191573314,1.01524665314519e-24,861.235,2,10,0,0,1,0,0
0.57,0.0207062768814522,-0.0459601454087061,30.1186377315007,0.79942800838032,0.356055764087756,0.0396400597139642,0.0549339099731169,0.69207900898929,-3.59709192995412,-2.28238900121424,-5348.67044607965,-1552.08486765837,-2624.83398330154,-11303227.7017592,1331705.60073565,-10555.9575454389,-2969.25906629574,-7768.1946685448,-22248896.7868998,3573945.60473029,-5348.69115235653,-1552.03890751296,-2654.95262103304,-11303228.5011872,1331705.24467989,-10555.9971854986,-2969.31400020571,-7768.88674755379,-22248893.1898079,3573947.88711929,214.556993187769,205.929036348578,290.20685519358,28390.206459586,156440.697876519,719.083950401648,709.272197160457,824.323249331547,79424.392429646,386493.053456781,0.0502422545030357,0.00216011943160586,10.4508715033322,-0.163597192674558,0.0646967355324435,21.8779332103622,0.100791052201558,0.100205796508162,0.100120561436964,13029.379261865,479542.612841915,17831044.2663286,17273156.8488955,1.02211401586418,1.02242092682824e-24,862.668,2,10,0,0,1,0,0
0.575,0.0210820817224243,-0.0457225294077815,30.1218317321431,0.797540801927788,0.363410633399696,0.112055983282249,0.0404311417493286,0.574724085871585,-3.27600687093233,-9.87835724672192,-5400.75212364255,-1566.83197168329,-2662.18018606126,-11413358.3671993,1346168.05432345,-10554.6957676513,-2969.10331158717,-7814.41879066399,-22393652.709471,3994033.02811195,-5400.77320572427,-1566.78624915388,-2692.3020177934,-11413359.1647401,1346167.69091282,-10554.8078236346,-2969.14374272892,-7814.99351474986,-22393649.4334642,3994042.90646919,217.678747543364,209.008247694688,293.872494772602,28745.3074138387,158244.997512299,722.552201841714,712.7882232171,827.350481235864,79955.3898325823,387545.068647708,-0.034553521902368,-0.0749788133721591,10.4882180392934,-0.157933168313029,0.065300982464489,21.8844862909009,0.10004521094319,0.100110856986038,0.101200378248211,12686.5962378076,472636.619836735,17464069.887527,20659107.4856487,1.02696841509515,1.02727996235124e-24,858.097,2,10,0,0,1,0,0
0.58,0.021812846141985,-0.0455486630165028,30.1243461323957,0.796250595437287,0.378316072348295,0.183091585274882,0.0293292477590666,0.422534914619706,-2.21697573983275,-17.4577853106288,-5455.20998053424,-1581.21396331561,-2700.66180202795,-11525822.5552327,1373483.07165579,-10557.5846852668,-2968.03200942882,-7862.28937717531,-22396967.3769419,4235456.00792306,-5455.23179338038,-1581.16841465259,-2730.78614816035,-11525823.3514833,1373482.69333972,-10557.7677768521,-2968.06133867657,-7862.71191208993,-22396965.1599662,4235473.46570837,220.815479784021,212.10264155031,297.550489191114,29101.7776203927,160053.498379353,726.003909154875,716.286989082002,830.366679739218,79990.4762853503,388075.174313874,0.0957110525803183,0.0136637284488464,10.5913001190741,-0.153601619827803,0.071929520952807,21.8626524022056,0.100132961497294,0.100134443997254,0.100911297812606,12480.7378818034,470892.677171364,17071851.869946,24137804.0514243,1.02335681749677,1.02366542587322e-24,863.57,2,10,0,0,1,0,0
0.585,0.0228669189492885,-0.0454283297913706,30.1260529243731,0.795270752982455,0.400130756299376,0.242712897602069,0.0189715119660071,0.254422007321997,-1.08769164770414,-23.8244194537044,-5510.66295734892,-1595.69751480618,-2741.43119957093,-11639859.7259911,1406855.016181,-10562.7364965742,-2967.31602538946,-7914.30670441349,-22421305.7669903,4338594.08102819,-5510.68582426787,-1595.65208647639,-2771.5572524953,-11639860.5212619,1406854.61605024,-10562.9792094718,-2967.33499690142,-7914.56112642081,-22421304.6792987,4338617.90544765,223.96712129825,215.212144003158,301.240800073755,29459.5823688203,161866.592280671,729.439274726254,719.768748891407,833.371958858173,80300.8719649212,389109.558258131,-0.244931811703611,0.117007407967641,10.5354913860678,-0.168779082904358,0.0650107845401315,21.8729047858233,0.101069607226525,0.100126947016485,0.100051818885355,12842.0863836044,469671.540101995,16725287.9114259,28245938.14512,1.02478091369538,1.0250887443783e-24,923.044,2,10,0,0,1,0,0
0.59,0.024167497597396,-0.0453625828322566,30.1269191440248,0.794689977473887,0.427195967291327,0.282706334494803,0.00742983210051196,0.0891534441725784,-0.441400125331262,-27.9401558281477,-5564.56565876238,-1610.18242274427,-2780.24117465358,-11752065.5836286,1433112.57934053,-10565.0843513382,-2966.73916209371,-7962.1807681962,-22635198.9286364,4917031.49340145,-5564.58982625998,-1610.13706016144,-2810.36809379761,-11752066.3783185,1433112.15214456,-10565.3670576727,-2966.74659192581,-7962.26992164037,-22635198.4872363,4917059.43355727,227.13357857718,218.33668118737,304.943389451895,29818.2476214294,163681.997683764,732.858542255247,723.233744458045,836.366437508722,80664.4769223351,389479.830887188,-0.0693171003315797,0.135203013251568,10.2840618903816,-0.151528479725549,0.0751996485144346,21.8532054323077,0.100655822457604,0.100392291122805,0.102577338351585,12727.0126558799,460801.217584018,16347035.1435006,33435358.6039804,1.0729199554306,1.07324664461996e-24,871.806,2,10,0,0,1,0,0
0.595,0.0256042287753971,-0.0453588031602036,30.1270018488706,0.794820150816655,0.45701837377484,0.297696796755582,-0.00594698806847801,-0.0563308926670917,-0.573864406024535,-28.6392586613057,-5608.89989902105,-1626.57079762344,-2817.84665917412,-11859950.6791369,1419336.46200892,-10549.0586963138,-2969.84908695598,-8006.72870365961,-22521986.7008972,4419016.82061795,-5608.92550324983,-1626.52543882028,-2847.97366102299,-11859951.4739571,1419336.00499054,-10549.3563931106,-2969.84313996791,-8006.67237276694,-22521986.1270328,4419045.45987661,230.314789678201,221.476181565458,308.658219385629,30177.7124499766,165498.832873537,736.261916844552,726.682218057825,839.350232565943,80972.569088185,390564.500376308,-0.170858641230251,-0.0482441486370044,10.1783832094921,-0.147060367689633,0.0731214402645008,21.8774848294743,0.101837420638985,0.100129708377979,0.100869607827518,13459.0584354288,460685.637081923,16028228.719948,38928145.3494726,1.05683420661349,1.05716160530367e-24,858.371,2,10,0,0,1,0,0
0.6,0.0270446483309662,-0.0454231562452895,30.1264347234157,0.796035212036898,0.486463077809341,0.284113967368184,-0.0200306452648764,-0.168584088604084,-1.47158793211548,-25.9006440685608,-5667.69322414537,-1640.24955065349,-2858.98082848288,-11976032.5273119,1468458.87943866,-10560.7196368823,-2967.67529525863,-8058.24754293596,-22732414.4759874,5003262.25169689,-5667.7202687937,-1640.20412749724,-2889.1072632063,-11976033.3233471,1468458.39297558,-10561.0037508496,-2967.65526461337,-8058.07895884736,-22732413.0043994,5003288.15234096,233.510686604178,224.630573940743,312.385255312437,30538.2890625482,167318.471026523,739.649619142747,730.114403471096,842.323457442729,81282.8385948094,390846.311329271,0.240122551091302,0.00675165108937858,10.500269599515,-0.166674086122143,0.0715696333588589,21.8503783760298,0.100243784549146,0.100023280772028,0.102840375944447,12216.0046154395,452735.935686974,15669646.8044256,45626760.713605,1.06264118669767,1.06297504089308e-24,850.106,2,10,0,0,1,0,0
0.605,0.0283498087511616,-0.0455535562117059,30.1254071835653,0.798525246392534,0.512503681544706,0.242938766748308,-0.0326146793559442,-0.23894154406867,-2.80442326533517,-20.2694850875975,-5717.01506452843,-1655.89115885423,-2899.30151384164,-12088020.4141723,1477903.84316787,-10553.8706955602,-2969.08488803224,-8107.42737535614,-22756762.1915201,5321708.94083065,-5717.04341433718,-1655.84560529802,-2929.42692102521,-12088021.2126976,1477903.33066419,-10554.113634327,-2969.05227335289,-8107.18843381208,-22756759.3870968,5321729.21031573,236.721248857892,227.799790263432,316.124461196774,30899.8416269457,169140.974507936,743.021906413503,733.530532071164,845.286229026503,81356.3024380284,391401.206665502,0.0312213312876829,0.0680153128470934,10.2254030319606,-0.147568839580003,0.0790251371087791,21.8538685028307,0.102326805267028,0.100691652419852,0.101690849327119,13089.264864718,453036.621365336,15342200.8810251,52614125.6360996,1.09474976753864,1.09508045142158e-24,841.082,2,10,0,0,1,0,0
0.61,0.0293961004301734,-0.0457350805870411,30.1241378380627,0.802169593879083,0.532623956653304,0.179410302706731,-0.040708522136836,-0.264491360381777,-4.10005926089951,-12.3673924037308,-5762.07522242602,-1672.22624145256,-2938.36781216658,-12197299.1805349,1469800.99075199,-10539.3935277583,-2971.84307085307,-8153.75695588282,-22802370.2459972,5606137.9533698,-5762.10461852645,-1672.18050637197,-2968.49195000465,-12197299.9827045,1469800.45812803,-10539.572938061,-2971.80236233094,-8153.49246452243,-22802366.145938,5606150.32076221,239.946342508353,230.98375901248,319.8757996829,31262.7764361011,170966.64507463,746.378915248725,736.930824030737,848.238647304493,81385.0132266178,391680.474108603,0.0860865812263659,0.0253588073544057,10.4147786773437,-0.152724795233539,0.0724798542224292,21.8801407754654,0.101223068081487,0.100026274438081,0.101745832728733,12729.2396770954,453541.920378333,15006511.7197731,59902459.4271839,1.06003930886935,1.06037075434181e-24,838.111,2,10,0,0,1,0,0
0.615,0.030089756277292,-0.0459396207039804,30.1228445102757,0.806480949481904,0.544907218851645,0.100359042388695,-0.0419564145281416,-0.248457271405878,-4.81115884305366,-3.18711172396558,-5817.63159355388,-1686.43564099128,-2979.01123727678,-12312613.3315786,1510520.59609062,-10544.7556082039,-2970.66704821309,-8202.54521315131,-22780615.918269,5501222.69097339,-5817.66168331016,-1686.38970137058,-3009.13408178705,-12312614.1380595,1510520.05118341,-10544.8559672463,-2970.62509179856,-8202.29675587991,-22780611.1071101,5501225.87808511,243.185947469477,234.182413883722,323.639236343151,31626.7004810513,172794.829887168,749.720911679195,740.315498808861,851.180825628728,81377.4839485455,391675.994828401,-0.15803304691494,0.0846993144060335,10.411141468613,-0.161464033332948,0.0754679088013077,21.8509144156087,0.100094799510883,0.100197997827384,0.102638387475767,12425.8658066194,453238.416148109,14668194.3959936,66640469.0586074,1.05901241689677,1.05933682926581e-24,863.058,2,10,0,0,1,0,0
0.62,0.0303714403321675,-0.0461297986612747,30.1217148165528,0.810679922165886,0.548261381124269,0.0128927284904288,-0.0349466141486872,-0.199594656793699,-4.54569282724058,6.14314206746267,-5869.20604232484,-1701.29611740643,-3018.50266583784,-12425144.7073662,1532518.59928277,-10542.6331601528,-2970.67539863296,-8248.73197625848,-22789041.1178938,5524909.20183571,-5869.23641376518,-1701.24998760777,-3048.6243806544,-12425145.5180461,1532518.05102139,-10542.6460528813,-2970.64045201881,-8248.53238160169,-22789036.572201,5524903.05869365,246.440009286042,237.395688213453,327.414735595971,31991.6504267266,174626.32046856,753.048093202108,743.684771170032,854.112871396195,81647.2980834421,392348.814719267,-0.0993240313936894,0.0942826823667001,10.630192985606,-0.159201245052643,0.0720126081299455,21.8694763611893,0.100319386472346,0.100016976629992,0.10003011067449,12625.2467527904,450712.085860895,14380701.9982611,76591934.7243903,1.00703884414409,1.00734123556865e-24,878.608,2,10,0,0,1,0,0
0.625,0.0302155067818371,-0.0462642951778956,30.1208821205002,0.813833676492891,0.542440601637696,-0.076449852725089,-0.0194843579184918,-0.130668264397735,-3.17021096403115,14.6137603284263,-5922.75696493051,-1716.1307687288,-3060.77039790066,-12540002.7354126,1563879.07527643,-10544.4038864256,-2970.71484916803,-8299.94088820691,-22939992.5846621,5933493.52325968,-5922.78718043729,-1716.08450443363,-3090.89128002116,-12540003.5492463,1563878.53283583,-10544.3274365729,-2970.69536481011,-8299.81021994251,-22939989.4144511,5933478.90949935,249.708432576925,240.62351468198,331.202261565656,32357.6065692222,176461.086322078,756.360651215103,747.038845798277,857.034884426954,81995.4773496795,392737.339297453,-0.0796702356886063,-0.0390521424205656,10.4007997453234,-0.162938791239853,0.0728073525744222,21.8574509724476,0.100036837047948,0.100052738189309,0.101262866591062,12803.0745389303,443657.256673288,14084862.1860227,89819958.1424735,1.02690338768359,1.02721421662795e-24,901.886,2,10,0,0,1,0,0
0.63,0.029626065549162,-0.0463049509989614,30.1204100085889,0.815065102954788,0.527924108021635,-0.162173475753776,0.00296443413680534,-0.0565855818618724,-0.800868840027092,21.6556487165736,-5967.89183061613,-1732.47567953721,-3100.83435969681,-12650206.9044502,1558991.42399051,-10530.7800563907,-2973.44450216451,-8346.31436620551,-22919595.4235591,5872197.23602567,-5967.92145668168,-1732.42937458622,-3130.9547697054,-12650207.7195153,1558990.8960664,-10530.617882915,-2973.44746659865,-8346.25778062365,-22919594.6226902,5872175.58037695,252.991161875471,243.865828172666,335.001780128545,32724.3608237039,178297.502969394,759.65874897459,750.377929435269,859.946971919209,82020.5797976923,392821.829251106,0.0579074767208543,0.0358653749071809,10.3575096878535,-0.138164295249155,0.0813387470466331,21.8601430358376,0.10647913458075,0.101228904317786,0.100885598292908,13017.6388390714,444005.336022239,13784916.3717179,99762147.4052057,1.17597954526512,1.17633585627874e-24,898.809,2,10,0,0,1,0,0
0.635,0.0286299453168196,-0.0462240245092336,30.1202880515461,0.81371101709549,0.505698828882365,-0.240595740695011,0.0296556481383486,0.00820756212999135,2.21036776116712,26.9344407027784,-6020.46719911679,-1747.20530670654,-3141.70967965598,-12764300.9134118,1587834.31389243,-10530.7011558973,-2973.22536861362,-8393.59561982554,-22795648.05168,5357865.98558487,-6020.4958290621,-1747.15908268203,-3171.82996770752,-12764301.7271228,1587833.8081936,-10530.4605601566,-2973.25502426176,-8393.60382738767,-22795650.2620478,5357839.05114417,256.288127086404,247.122564193023,338.813255440616,33092.219362372,180136.775996456,762.942589904408,753.702219324267,862.849228326207,82153.6443034444,393324.061233663,-0.0787110577726702,-0.160046600142796,10.4324943010485,-0.17156648886818,0.0631380287900996,21.8878355422021,0.100798807109167,0.100451703091294,0.103030662120252,12389.980336139,444204.474672997,13515322.6595853,112684562.22215,1.08631293590161,1.08664383894869e-24,881.151,2,10,0,0,1,0,0
0.64,0.0272692061306502,-0.0460081809377898,30.1204397297652,0.809426836345185,0.476913837527246,-0.309254878791331,0.0575021746751916,0.0519425131401787,5.37265450869234,30.4495172069703,-6067.06355686093,-1763.08415991322,-3181.530930225,-12874100.4650596,1586602.05900894,-10520.0338124694,-2975.04574773418,-8438.75422583262,-22791300.7008831,5338981.54580672,-6067.09082606706,-1763.03815173228,-3211.65136995476,-12874101.2744865,1586601.5820951,-10519.7245575906,-2975.10324990885,-8438.80616834576,-22791306.0735376,5338951.09628951,259.599282303103,250.393659526064,342.636655178477,33461.1051908362,181978.991686226,766.212355869733,757.011912093577,865.741754609904,82123.4927931714,393522.770281915,0.0208523873903112,0.167358812440003,10.4341681109268,-0.145845954948598,0.0737458036503824,21.8729553398589,0.102136223429869,0.100192836413598,0.100047495249955,13078.7243191038,442920.839219942,13236416.4182435,128775383.761867,1.04768428575162,1.04800107041346e-24,879.655,2,10,0,0,1,0,0
