Timestamp,MagX,MagY,MagZ,dMagX,dMagY,PWM_X,PWM_Y,CurrXPos,CurrXNeg,CurrYPos,CurrYNeg
173501693,-0.0108,-0.3932,-18.8868,7.1760,-9.4508,-5.66,64.49,0.0441,-0.0075,-0.4591,0.5624
173520862,-0.0504,-0.4007,-18.9853,17.5163,-32.1044,-10.45,88.21,-0.0742,0.0570,-0.2505,0.3237
173540033,-0.1242,-0.3858,-20.4743,1.5771,13.5780,15.80,40.44,-0.4957,0.5194,-0.3495,0.4333
173559202,-0.0110,-0.2971,-19.2482,-8.5825,37.4678,10.13,4.13,-0.0097,0.0333,-0.2720,0.3516
173578372,-0.1696,-0.3132,-20.1447,-14.3810,-3.2041,38.13,47.05,-0.2548,0.2720,-0.2677,0.3194
173597542,-0.0810,-0.2582,-19.2511,4.5883,24.5465,6.76,11.60,0.0054,0.0226,-0.2484,0.3000
173616712,-0.1543,-0.3529,-19.1134,-20.5364,-4.3935,42.14,53.80,-0.0742,0.0763,-0.3667,0.4355
173635881,-0.0827,-0.4386,-18.9548,-4.1915,-29.9217,15.77,91.33,-0.0398,0.0140,-0.6032,0.6871
173655051,0.0749,-0.3412,-18.8260,25.3118,23.2723,-35.80,24.49,0.0785,-0.0742,-0.3258,0.3731
173674220,-0.0585,-0.3146,-19.3107,18.7873,10.9247,-10.59,33.12,0.0118,0.0097,-0.2570,0.3172
173693391,-0.1606,-0.3392,-20.4122,-5.4550,7.0157,27.94,40.47,-0.3925,0.3624,-0.4118,0.4935
173712560,-0.0483,-0.3189,-18.7810,-13.1678,-3.2449,19.93,47.89,0.1323,-0.1043,-0.4376,0.5043
173731729,0.0404,-0.3817,-18.8966,-4.8999,-30.6904,-0.76,84.12,0.1753,-0.1538,-0.5151,0.3280
173750900,0.0035,-0.3646,-19.0393,28.8167,-13.3525,-29.30,64.40,-0.0333,0.0699,-0.4269,0.5022
173770070,0.0109,-0.3505,-19.9140,62.9805,-2.2616,-64.50,51.33,-0.3108,0.3280,-0.4247,0.4677
173789239,-0.0043,-0.3373,-19.6654,46.8884,-6.5175,-46.28,53.74,-0.1731,0.1817,-0.4441,0.5280
173808408,-0.0385,-0.3685,-19.0346,-4.4640,-3.4946,9.85,55.09,0.1000,-0.0806,-0.3731,0.4548
173827578,-0.0922,-0.3197,-19.3744,-1.0969,-19.4319,14.00,64.18,-0.0763,0.1086,-0.2419,0.3000
173846747,-0.1068,-0.2415,-19.5837,5.5421,12.6059,9.40,21.21,-0.2161,0.2441,-0.2742,0.3108
173865917,-0.1643,-0.3424,-19.5660,-27.1641,0.7106,50.16,47.23,-0.2290,0.2785,-0.3581,0.4548
173885087,-0.0724,-0.4129,-19.3437,-31.4787,-11.2088,41.62,69.01,-0.0742,0.1194,-0.4720,0.5581
173904256,-0.2025,-0.4769,-20.9763,-49.2130,-7.7610,77.57,74.53,-0.6204,0.6591,-0.4226,0.5473
173923426,-0.1300,-0.2650,-20.3776,2.5528,21.5824,15.65,15.52,-0.4140,0.4290,-0.1925,0.2484
173942596,-0.0600,-0.2842,-18.6266,-5.3317,-1.3959,13.73,41.19,0.1903,-0.1753,-0.3301,0.3817
173961766,-0.0738,-0.2702,-18.8938,-12.9112,5.4114,23.25,32.41,0.0161,0.0140,-0.3409,0.4183
173980937,-0.0178,-0.3321,-19.2233,-4.5178,-2.9484,7.00,49.44,-0.0312,0.0591,-0.3215,0.3215
174000107,-0.0034,-0.3959,-18.7428,37.9424,-17.1855,-37.47,72.61,0.1602,-0.1495,-0.3473,0.4419
174019276,-0.0184,-0.3677,-19.4390,22.0536,14.8605,-19.47,36.62,-0.0957,0.0957,-0.4183,0.5043
174038446,-0.0721,-0.3426,-18.9628,7.3662,21.2919,2.73,26.68,0.0849,-0.0720,-0.5129,0.5968
174057615,-0.0927,-0.3361,-19.8287,12.6182,-20.8407,0.35,67.89,-0.3086,0.2828,-0.1323,0.1946
174076784,-0.1207,-0.3465,-19.3615,5.0076,-6.9162,11.89,55.42,-0.1129,0.1280,-0.3688,0.4183
174095954,0.0552,-0.4011,-18.8841,46.0994,-11.9073,-53.82,68.06,0.0742,-0.0548,-0.4634,0.5624
174115124,-0.0860,-0.3350,-19.5159,-17.6362,16.5247,29.67,30.38,-0.0849,0.1108,-0.3796,0.4140
174134294,-0.0322,-0.2823,-19.2045,-11.9244,25.7256,16.44,13.80,0.0054,0.0140,-0.5043,0.5774
174153463,0.0221,-0.2892,-18.6894,12.6269,1.1053,-15.72,39.38,0.1430,-0.1473,-0.3022,0.3839
174172632,-0.1592,-0.2578,-20.0986,-0.1079,18.8479,22.40,17.25,-0.4097,0.4333,-0.3065,0.3495
174191802,-0.1217,-0.3743,-19.3004,13.8217,8.0604,3.21,44.34,-0.1065,0.1344,-0.2570,0.3538
174210972,-0.0993,-0.3906,-20.2399,-20.7492,6.2051,34.65,48.48,-0.4226,0.4957,-0.3043,0.3925
174230141,-0.0738,-0.3274,-20.4596,8.3486,16.0493,1.98,29.78,-0.4505,0.4806,-0.3882,0.4699
174249310,0.0513,-0.2407,-19.0132,-3.5563,4.6526,-3.63,29.05,0.0871,-0.0677,-0.2118,0.2656
174268479,-0.1722,-0.2221,-20.1402,-43.7430,12.1107,67.85,18.99,-0.3452,0.4011,-0.2763,0.3366
174287649,-0.1609,-0.4247,-19.1968,1.9103,-68.7762,20.62,128.24,0.0075,0.0462,-0.1559,0.1989
174306819,-0.1467,-0.3936,-19.4441,-17.5340,12.2634,38.07,42.84,-0.1280,0.1602,-0.4720,0.5796
174325990,-0.0223,-0.3613,-19.0992,24.2076,-16.2865,-21.08,66.86,0.0247,0.0247,0.0398,-0.0333
174345160,-0.0234,-0.3805,-18.7646,-14.1106,-3.3039,17.39,56.57,0.1258,-0.1043,-0.3946,0.4806
174364329,-0.0359,-0.3234,-18.7678,-4.0065,-3.7343,9.03,49.01,0.1753,-0.1215,-0.3172,0.4075
174383498,-0.0923,-0.3653,-19.0696,-37.8807,-33.9574,50.80,85.11,0.1452,-0.0871,-0.2419,0.1753
174402668,-0.1557,-0.3721,-19.1065,-37.6749,8.3701,59.48,43.72,0.0183,0.0269,-0.3968,0.4720
174421838,-0.0150,-0.3560,-19.2876,10.1014,-12.6160,-8.00,62.46,-0.0634,0.0742,-0.3000,0.3731
174441007,-0.0130,-0.3276,-19.4975,-6.6250,-5.4556,8.44,51.32,-0.1043,0.1344,-0.3409,0.4333
174460177,-0.0364,-0.3182,-19.3249,-15.0263,4.8562,20.12,39.69,-0.0699,0.0849,-0.3387,0.4011
174479346,-0.1075,-0.2612,-19.2657,9.6280,15.5406,5.42,21.02,-0.0441,0.0677,-0.2290,0.2935
174498515,0.0102,-0.2740,-18.8825,22.5218,11.1597,-23.95,27.21,0.1172,-0.1108,-0.4011,0.4742
174517685,-0.0719,-0.3455,-19.3609,3.0258,21.7276,7.04,26.64,-0.1000,0.1323,-0.6419,0.7516
174536855,0.0144,-0.2998,-18.6464,7.8500,-0.1453,-9.87,42.12,0.1280,-0.1366,-0.3258,0.3925
174556024,-0.1544,-0.3386,-19.4823,-22.5318,-20.4531,44.15,67.86,-0.1495,0.1839,-0.2591,0.3151
174575194,-0.1185,-0.3429,-19.4273,1.1389,4.3001,15.45,43.70,-0.0957,0.1344,-0.3946,0.4570
174594364,-0.0926,-0.3413,-19.6406,-9.5741,6.2857,22.54,41.50,-0.1538,0.1925,-0.4075,0.5022
174613534,-0.0555,-0.3254,-19.0936,7.8175,1.9422,-0.04,43.61,0.0140,-0.0118,-0.3839,0.4333
174632703,-0.0659,-0.3364,-19.1102,-6.3724,1.0615,15.59,46.03,0.0075,0.0118,-0.3344,0.4032
174651872,-0.0415,-0.2916,-19.5214,-28.6645,26.0899,34.47,14.73,-0.1559,0.2097,-0.2441,0.3043
174671042,-0.1245,-0.2498,-19.1264,-16.9865,15.8389,34.42,19.13,-0.0183,0.0677,-0.2591,0.3280
174690212,-0.1399,-0.3712,-19.0285,-42.1181,-15.3358,61.71,67.30,0.0849,-0.0376,-0.3645,0.4376
174709381,-0.0503,-0.3874,-19.5488,-3.6268,8.2058,10.67,46.04,-0.1237,0.1344,-0.6441,0.7129
174728551,0.0071,-0.3592,-18.8990,26.0419,13.1200,-27.04,37.16,0.1215,-0.0806,-0.3645,0.4527
174747721,0.0668,-0.2768,-18.9274,18.9022,12.5300,-28.25,26.22,0.0462,-0.0204,-0.1710,0.2333
174766889,0.0787,-0.2082,-18.9176,55.6730,-0.8579,-66.69,30.00,0.0806,-0.0677,-0.1000,0.1602
174786058,0.0055,-0.2885,-19.3945,32.2339,-4.6699,-33.01,45.06,-0.1151,0.1022,-0.2419,0.3172
174805229,-0.1784,-0.4016,-19.1389,-27.0956,2.8052,52.07,53.43,0.0032,-0.0032,-0.4505,0.4849
174824398,0.0611,-0.3569,-17.8609,12.2047,4.2567,-20.76,45.71,0.4957,-0.4914,-0.3538,0.4140
174843569,0.0793,-0.3567,-18.6000,3.8390,-22.2536,-14.95,72.19,0.1753,-0.1731,-0.3581,0.4462
174862738,-0.1540,-0.2928,-20.1077,-52.2309,14.9515,73.80,26.04,-0.3946,0.3968,-0.1946,0.2527
174881908,-0.0675,-0.3374,-19.5030,6.3990,-5.7596,3.05,53.00,-0.1538,0.1602,-0.3022,0.3946
174901077,-0.1521,-0.2981,-19.7064,5.7658,9.1592,15.53,32.57,-0.1968,0.2075,-0.6097,0.7108
174920247,-0.1703,-0.3625,-19.9114,-10.9464,-6.9326,34.79,57.69,-0.2699,0.2763,-0.3903,0.4871
174939417,0.0710,-0.4152,-18.9546,-23.4330,-18.6008,13.49,76.73,0.1022,-0.0441,-0.4161,0.5194
174958587,-0.0569,-0.2241,-19.5755,26.8294,58.4343,-18.86,-27.06,-0.3366,0.3559,0.1559,0.0570
174977756,-0.0913,-0.3972,-19.1571,0.1847,-33.3000,12.60,88.91,-0.0484,0.0828,-0.3452,0.4355
174996926,-0.0807,-0.3563,-18.8703,-14.1510,-17.2033,25.44,67.09,0.0957,-0.0699,-0.3989,0.4720
175016096,-0.0261,-0.2489,-18.9177,12.6588,18.2231,-9.01,16.62,0.2097,-0.1989,-0.3108,0.2484
175035265,-0.0244,-0.3394,-20.0955,32.4099,-23.5156,-29.00,71.03,-0.2828,0.3215,-0.1516,0.1753
175054435,-0.1250,-0.3410,-19.8395,-15.1554,11.2276,32.65,36.52,-0.2720,0.2935,-0.2914,0.3903
175073605,-0.0600,-0.4080,-19.4215,1.9300,-4.1236,6.47,61.24,-0.1473,0.1839,-0.5172,0.6118
175092775,-0.1022,-0.3681,-19.6483,-18.3172,-14.3464,32.63,65.89,-0.2699,0.2763,-0.4333,0.5065
175111945,-0.0473,-0.2527,-19.1730,25.5509,16.9502,-18.93,18.43,0.0226,0.0075,-0.2097,0.2871
175131116,-0.0985,-0.3439,-20.1978,-36.7021,20.9344,50.49,27.22,-0.3495,0.3323,-0.3710,0.4656
175150285,-0.0407,-0.3041,-19.3124,55.4033,4.8005,-49.70,37.78,0.0011,0.0118,-0.2097,0.2097
175169455,-0.0793,-0.4144,-18.7225,-6.3074,-11.7892,17.41,69.81,0.1774,-0.0957,-0.4763,0.5495
175188623,0.0813,-0.3766,-18.8158,14.3971,-41.4002,-25.78,94.12,0.1065,-0.0699,-0.1387,0.1731
175207794,0.0253,-0.2454,-19.0304,-14.3764,20.5440,10.84,13.81,0.0204,0.0376,-0.3452,0.4140
175226963,0.0639,-0.3032,-19.0696,31.5354,-5.5103,-40.49,47.95,0.0570,-0.0398,-0.3366,0.4054
175246134,-0.1722,-0.3775,-20.7479,12.1420,8.7385,11.97,44.12,-0.5344,0.5430,-0.4269,0.5151
175265305,-0.0124,-0.3355,-19.2929,26.0820,25.2329,-24.34,21.74,0.0140,0.0355,-0.4548,0.5495
175284475,-0.0230,-0.3077,-18.8012,2.5171,20.0178,0.70,23.06,0.0892,-0.0613,-0.4226,0.4892
175303644,-0.0376,-0.2866,-18.9109,-13.9734,-1.4314,19.24,41.56,0.0032,0.0140,-0.3538,0.4312
175322814,-0.0712,-0.2768,-19.5446,-17.2046,2.6140,27.17,36.13,-0.1387,0.1796,-0.2914,0.3581
175341984,-0.1341,-0.2890,-19.2622,-19.3236,42.6483,38.10,-2.19,-0.0505,0.0527,-0.3301,0.4591
175361153,-0.0543,-0.4011,-19.3915,-11.7545,17.0418,19.35,39.11,-0.0355,0.0548,-0.4935,0.5839
175380323,-0.0204,-0.2655,-18.2590,-0.2818,44.8493,3.14,-7.69,0.3538,-0.3452,-0.3366,0.3946
175399492,-0.0630,-0.3082,-19.3831,-20.5526,16.7301,29.38,26.42,-0.1194,0.1667,-0.3860,0.4656
175418662,-0.1740,-0.2904,-19.7882,-23.1700,-6.7223,47.53,47.38,-0.3172,0.3301,-0.1151,0.1925
175437832,-0.1222,-0.3268,-20.0237,-10.1968,1.0840,27.30,44.67,-0.3065,0.3086,-0.3581,0.4419
175457003,-0.0130,-0.3836,-17.9942,31.0005,3.5494,-29.18,50.15,0.4720,-0.4634,-0.3839,0.4699
175476173,-0.0952,-0.3140,-20.3817,48.2607,14.1989,-34.93,29.76,-0.4226,0.4183,-0.3774,0.4247
175495343,-0.0684,-0.2353,-19.5616,18.7213,10.8511,-9.15,22.10,-0.1989,0.1839,-0.2140,0.2613
175514512,-0.0122,-0.3677,-18.6585,-2.2622,-39.1039,3.97,90.59,0.1151,-0.0419,-0.3839,0.4785
175533682,-0.0261,-0.3535,-19.4489,0.7898,37.0802,2.87,12.42,-0.1258,0.1387,-0.7366,0.8118
175552851,-0.1699,-0.3163,-20.2733,-6.5165,24.8188,30.30,19.46,-0.4097,0.3925,-0.2742,0.2914
175572021,-0.1189,-0.2315,-19.0756,-11.5972,6.3351,28.24,26.07,0.1194,-0.1086,-0.0634,-0.0011
175591190,0.0595,-0.2283,-19.3137,29.0826,-3.8785,-37.41,35.84,0.0097,0.0032,-0.1086,0.1645
175610359,0.1126,-0.4771,-18.4827,29.9703,-45.0411,-45.73,111.83,0.1839,-0.1731,-0.7108,0.7989
175629529,-0.1371,-0.4683,-19.8420,5.3644,-3.6052,13.82,69.17,-0.3043,0.3301,-0.6720,0.7602
175648699,-0.1220,-0.3578,-19.3018,-18.8235,4.6978,35.90,45.39,-0.0828,0.1194,-0.4290,0.4828
175667868,-0.1082,-0.3024,-19.6883,4.7933,-0.3979,10.36,42.73,-0.2355,0.2570,-0.2634,0.3280
175687037,-0.0174,-0.2921,-19.5013,24.2866,0.2472,-21.86,40.65,0.0011,0.0118,-0.2935,0.2247
175706207,-0.0808,-0.2859,-19.3042,13.3441,-0.2966,-2.03,40.32,-0.0140,0.0656,-0.1602,0.2376
175725377,-0.0461,-0.3777,-18.8384,8.9714,-26.6526,-2.52,79.53,0.1344,-0.1237,-0.5344,0.6075
175744547,0.1056,-0.4140,-18.6163,69.7778,-7.7558,-84.56,65.71,0.1430,-0.1323,-0.3860,0.4634
175763716,0.0174,-0.4038,-18.6668,12.9476,9.4388,-15.39,47.10,0.1129,-0.1022,-0.3903,0.4914
175782886,-0.0147,-0.2858,-19.2893,-19.2692,-0.4346,21.32,40.45,0.0742,-0.0505,-0.3473,0.2247
175802055,-0.0787,-0.1754,-19.1668,-10.0379,17.8388,21.05,6.72,0.0871,-0.0527,-0.2161,0.2441
175821225,-0.0627,-0.2027,-19.3202,1.5991,10.6502,7.18,17.73,-0.0054,0.0269,-0.2548,0.3430
175840395,-0.0811,-0.4046,-19.1939,-20.2051,1.3378,31.56,55.31,0.0075,0.0183,-0.4677,0.5516
175859565,-0.0227,-0.4497,-18.9037,18.4940,17.1745,-15.31,45.79,0.0613,-0.0419,-0.2828,0.3237
175878734,-0.0121,-0.2965,-19.0526,18.4851,14.9629,-16.79,26.55,-0.0763,0.0828,-0.4011,0.4505
175897903,-0.0138,-0.3510,-19.6414,-13.2435,-51.8200,15.17,100.96,-0.1452,0.1538,-0.1903,0.1667
175917074,-0.0379,-0.2094,-18.9488,26.5462,-2.2187,-21.23,31.54,0.1344,-0.1172,0.0183,0.0613
175936243,-0.0362,-0.4736,-19.4044,19.5124,-29.8940,-14.44,96.19,0.0226,0.0097,-0.4527,0.5022
175955413,-0.1724,-0.3786,-20.3842,-20.6158,3.3704,44.75,49.63,-0.4591,0.4828,-0.2849,0.3624
175974582,-0.1181,-0.3210,-18.9159,-18.2433,3.0719,34.77,41.87,-0.0785,0.0957,-0.3430,0.4376
175993751,0.0697,-0.2487,-17.8238,51.1314,20.7320,-60.89,14.08,0.3925,-0.3925,-0.3366,0.4118
176012921,-0.0299,-0.3809,-19.0391,5.3063,-2.4680,-1.13,55.80,0.0312,0.0032,-0.5151,0.6011
176032091,-0.0264,-0.4295,-19.0398,12.1773,1.7130,-8.48,58.41,0.0978,-0.0806,-0.3989,0.4785
176051262,-0.1365,-0.3612,-19.7680,-50.0088,-0.8945,69.12,51.46,-0.1495,0.1925,-0.3882,0.4570
176070432,-0.0645,-0.2248,-18.8050,-4.1040,27.0406,13.14,4.44,0.0312,-0.0312,-0.2032,0.2871
176089602,-0.1213,-0.2726,-19.6357,-4.7009,-8.0092,21.69,46.17,-0.2871,0.3258,-0.2075,0.2892
176108771,-0.1507,-0.3514,-19.5711,-35.4429,3.3105,56.54,45.88,-0.2247,0.2699,-0.5043,0.5817
176127941,0.0138,-0.4923,-18.9628,36.3520,-69.8611,-38.29,138.78,0.1129,-0.1108,-0.2828,0.3753
176147110,-0.0393,-0.3542,-19.1209,7.0542,-8.6395,-1.55,58.23,0.0591,-0.0634,-0.3043,0.3817
176166279,-0.1700,-0.2528,-20.6518,-33.9709,-2.3167,57.77,37.71,-0.4419,0.4634,-0.2118,0.0548
176185449,-0.0576,-0.3882,-18.9828,-16.1720,-19.9867,24.24,74.34,0.0118,0.0290,-0.5172,0.6183
176204618,-0.0896,-0.2535,-19.3119,-28.3985,18.4827,40.94,17.01,-0.1430,0.1559,-0.3344,0.4075
176223788,0.0230,-0.2022,-18.3790,-3.4210,17.6105,0.20,10.69,0.2570,-0.2333,-0.2978,0.3344
176242959,-0.0615,-0.3043,-19.6469,21.1954,-5.3987,-12.58,48.01,-0.1817,0.1667,-0.2054,0.3000
176262128,-0.1475,-0.3097,-19.9863,-1.4397,54.0210,22.09,-10.67,-0.2613,0.2505,-0.4677,0.5452
176281297,-0.0713,-0.4007,-19.0826,8.0912,-9.9553,1.90,66.05,0.0484,-0.0290,-0.2935,0.3731
176300466,0.0348,-0.3426,-18.5050,31.0061,5.8408,-35.88,42.13,0.1860,-0.1602,-0.5108,0.5968
176319636,0.0758,-0.1837,-19.0208,29.8087,1.0538,-40.42,24.66,0.0935,-0.0785,-0.1860,-0.0011
176338805,-0.0836,-0.2877,-19.5938,13.6322,-12.2088,-1.93,52.49,-0.1796,0.1731,-0.2849,0.3495
176357975,-0.1863,-0.3189,-20.2231,-29.0757,-14.4565,55.16,59.11,-0.3280,0.3731,-0.0914,0.1925
176377144,-0.1967,-0.3278,-20.9949,4.5470,-10.4047,22.99,56.29,-0.6355,0.6462,-0.2355,0.2785
176396315,-0.0219,-0.3538,-19.7782,38.3739,-5.4941,-35.31,55.03,-0.2742,0.2978,-0.3452,0.4226
176415484,-0.0153,-0.3158,-18.9732,-17.8916,1.2803,20.03,42.93,0.0075,0.0613,-0.2505,0.3280
176434653,-0.0893,-0.3719,-19.4942,-19.5317,-4.0333,32.04,56.10,-0.2097,0.2398,-0.3839,0.4742
176453824,-0.0636,-0.3640,-19.8609,4.7477,-27.5763,4.15,78.54,-0.2269,0.2570,-0.2763,0.3495
176472993,-0.0949,0.0107,-19.1992,15.6886,136.6759,-2.40,-138.18,-0.2462,0.2742,0.6355,0.1258
176492163,0.0112,-0.2645,-18.5245,-17.7030,16.9239,16.14,20.11,0.3151,-0.2871,-0.4548,0.5581
176511333,-0.0718,-0.4121,-19.1356,-16.7547,-19.1249,26.81,76.82,-0.0398,0.0871,-0.4054,0.5065
176530503,0.0284,-0.4081,-18.2905,10.8677,18.1601,-14.84,38.97,0.2032,-0.1860,-0.5129,0.5688
176549673,0.0225,-0.3340,-18.7933,19.8474,20.2113,-22.99,26.55,0.0462,-0.0398,-0.3258,0.3925
176568843,-0.1483,-0.2492,-19.6056,-24.0607,-5.5451,44.83,40.43,-0.1387,0.1516,-0.2054,0.2720
176588013,-0.0229,-0.1997,-19.5042,16.0282,-12.9371,-12.83,40.89,0.0118,0.0075,-0.1022,0.1645
176607183,-0.2645,-0.2597,-19.7378,-109.6046,21.0716,146.63,15.28,0.1366,0.3968,-0.2763,0.3667
176626353,0.0176,-0.4344,-19.8113,30.0760,-10.3094,-32.53,71.12,-0.2742,0.2914,-0.2785,0.3258
176645523,-0.0752,-0.4098,-19.2537,3.2977,-1.4811,7.23,58.85,-0.2312,0.2376,-0.4505,0.5194
176664692,-0.0647,-0.2938,-18.9534,25.3966,17.7856,-16.34,23.34,-0.0398,0.0634,-0.3903,0.4570
176683862,0.0094,-0.3499,-19.5869,61.2648,-17.5819,-62.58,66.57,-0.1366,0.1258,-0.4785,0.5258
176703032,-0.0509,-0.2976,-19.7105,8.8141,11.0240,-1.69,30.64,0.0011,0.0720,-0.4462,0.5000
176722201,-0.0396,-0.4442,-19.9524,-38.0403,-30.6887,43.59,92.88,-0.1796,0.2290,-0.4871,0.5581
176741371,-0.0655,-0.4435,-18.5098,-14.0502,-14.6967,23.22,76.78,0.1301,-0.1387,-0.2333,0.3258
176760540,-0.1458,-0.3555,-19.4540,-27.4987,20.7212,47.91,29.05,-0.3108,0.3280,-0.4849,0.5774
176779709,-0.0912,-0.2221,-18.4079,-17.2761,37.4324,30.05,-6.34,0.1581,-0.1473,-0.2591,0.3172
176798879,0.0150,-0.3764,-19.3390,53.4602,-11.6494,-55.56,64.35,0.0054,0.0462,-0.3581,0.4398
176818049,-0.1000,-0.2207,-19.9039,-35.3486,25.6176,49.35,5.29,-0.1237,0.1516,-0.1409,0.1903
176837219,-0.1107,-0.3381,-20.3765,-1.0911,-3.7298,16.58,51.07,-0.3774,0.4032,-0.4290,0.4914
176856389,-0.1496,-0.4205,-19.2222,-20.6485,-8.8812,41.59,67.75,-0.1108,0.1323,-0.4097,0.4914
176875558,-0.0657,-0.4298,-18.4716,-11.1061,-21.2239,20.30,81.39,0.0957,-0.0806,-0.2892,0.3581
176894727,0.0712,-0.4879,-17.4232,5.5796,-149.0641,-15.55,150.00,0.2075,-0.1796,0.1172,0.5946
176913898,-0.1252,-0.3567,-19.6704,-23.1745,-26.8485,40.70,76.78,-0.0677,0.0871,-0.3731,0.3968
176933067,-0.0724,-0.3371,-19.6932,3.5071,-15.1589,6.63,62.36,0.0054,-0.0032,-0.2677,0.3280
176952236,-0.0502,-0.3861,-19.5371,1.9706,-22.2519,5.06,76.30,-0.1215,0.1280,-0.2419,0.3172
176971406,-0.0245,-0.4166,-18.6461,-35.9142,-32.8770,39.34,91.20,0.1172,-0.1065,-0.3215,0.2849
176990576,-0.0881,-0.3070,-18.5268,-9.3100,29.7020,21.64,13.28,0.0462,0.0097,-0.3538,0.4505
177009746,-0.1806,-0.2814,-19.4316,7.7862,21.0858,17.50,18.31,-0.1860,0.1946,-0.2419,0.3108
177028915,-0.1321,-0.2132,-20.0709,4.5862,36.0086,13.91,-6.16,-0.2161,0.2140,-0.1882,0.2699
177048085,0.0434,-0.3474,-19.1412,-3.7432,-33.1809,-2.33,81.81,0.1774,-0.1430,-0.2011,0.2828
177067254,-0.0297,-0.3198,-19.0825,14.0274,-5.5140,-9.87,50.28,0.0355,-0.0333,-0.2914,0.3796
177086424,-0.0762,-0.3852,-19.2954,2.9505,-27.1460,7.72,81.08,-0.2140,0.2419,-0.3796,0.4785
177105594,-0.0972,-0.4026,-19.0729,-16.3337,2.1854,29.95,54.17,-0.1495,0.2011,-0.4247,0.5086
177124765,-0.0946,-0.4144,-19.3610,-22.3444,-26.0191,35.59,84.04,-0.1000,0.1452,-0.2935,0.3495
177143935,-0.1473,-0.2291,-19.7195,-31.5998,41.7232,52.22,-9.66,-0.0785,0.1237,-0.1903,0.2290
177163104,-0.1166,-0.2820,-20.1025,3.1213,-35.3118,13.20,74.79,-0.1495,0.1839,-0.1129,0.1473
177182274,-0.0258,-0.2772,-19.9023,11.9547,4.9587,-8.34,33.85,-0.2441,0.2720,-0.3968,0.4699
177201443,0.0452,-0.5302,-18.3475,17.1489,-27.3841,-23.47,101.61,0.1495,-0.1215,-0.6828,0.8140
177220613,-0.0515,-0.2631,-19.0814,-5.3362,19.1209,12.55,17.71,-0.1688,0.1710,-0.0075,0.0075
177239783,-0.1622,-0.4031,-19.8416,18.3624,-43.2037,4.35,99.63,-0.3344,0.3366,-0.2032,0.2634
177258953,-0.1208,-0.3235,-19.7950,-17.3867,16.9245,34.30,28.36,-0.0785,0.1000,-0.3516,0.4527
177278122,-0.0083,-0.3504,-19.4767,-7.6555,18.6080,8.81,30.44,0.0054,0.0183,-0.5839,0.6763
177297292,-0.1905,-0.3092,-19.6203,-48.3175,8.8040,74.99,34.48,-0.1925,0.1968,-0.4419,0.5215
177316461,0.0509,-0.2269,-18.3757,21.7644,2.5328,-28.90,29.23,0.0914,-0.0806,-0.1925,0.2656
177335631,-0.0312,-0.5201,-18.2682,5.4108,-48.5610,-1.05,121.37,0.1860,-0.1645,-0.5129,0.6247
177354801,0.0689,-0.3660,-19.1952,34.6442,25.2123,-44.30,26.03,0.0591,-0.0290,-0.4484,0.4312
177373971,-0.0244,-0.2879,-19.2528,2.7574,1.0026,0.66,39.30,0.1645,-0.1452,-0.1323,0.1430
177393141,-0.1576,-0.3081,-20.3017,-3.7703,-39.8982,25.84,83.03,-0.3215,0.3366,-0.5065,0.5710
177412310,-0.0275,-0.4075,-18.9405,11.7604,-23.6674,-7.91,80.72,0.0935,-0.0828,-0.4527,0.5344
177431481,-0.0089,-0.4375,-18.5640,20.1698,-1.9673,-18.92,63.21,0.0290,-0.0333,-0.5323,0.6441
177450650,-0.1491,-0.3656,-19.4010,-17.4623,-21.9723,38.33,73.16,-0.2677,0.2978,-0.0677,0.1323
177469820,-0.0832,-0.3131,-19.2230,-10.1517,-12.6633,21.80,56.50,0.0161,0.0247,-0.0828,0.1495
177488989,-0.1457,-0.3140,-19.9005,-45.1967,-24.5846,65.60,68.55,-0.1108,0.1667,-0.3258,0.3774
177508158,-0.0680,-0.3917,-19.6216,12.6186,-38.2754,-3.10,93.11,-0.0204,0.0849,-0.1903,0.2763
177527329,0.0492,-0.3946,-18.4461,32.7757,-18.2432,-39.66,73.48,0.2140,-0.2011,-0.2118,0.2763
177546498,0.0594,-0.3535,-17.8525,11.2013,12.6197,-19.52,36.87,0.2742,-0.2699,-0.4075,0.4871
177565667,0.0692,-0.3243,-18.7151,-45.3931,10.9697,35.70,34.43,0.0505,-0.0161,-0.2613,0.3344
177584837,-0.1560,-0.3607,-20.3720,8.9234,2.7478,12.92,47.75,-0.4613,0.4785,-0.4398,0.5215
177604007,-0.0475,-0.3405,-19.6031,25.5338,-7.2487,-18.89,54.92,0.0247,0.0140,-0.2075,0.2613
177623177,-0.0343,-0.2673,-19.5331,-20.0421,-3.6277,24.85,41.06,0.1022,-0.0398,-0.2505,0.2226
177642347,0.0468,-0.2863,-18.7075,-7.4266,-20.9269,0.88,61.01,0.1258,-0.0699,-0.5774,0.6656
177661516,-0.0077,-0.4635,-18.0813,20.5515,-14.7856,-19.48,79.68,0.2204,-0.2140,-0.5043,0.5968
177680686,-0.0440,-0.5454,-19.0857,2.7748,-26.8133,3.38,103.16,-0.1194,0.1129,-0.6720,0.7667
177699855,-0.1027,-0.3353,-19.2285,-16.7229,0.5474,31.10,46.40,-0.0183,0.0290,-0.3688,0.4656
